#t:nan-nan ; rate:nan-nan
rate: 21096 	 duration: 500 
rate: 22512 	 duration: 500 
rate: 19296 	 duration: 500 
rate: 22536 	 duration: 500 
rate: 18936 	 duration: 500 
rate: 19056 	 duration: 500 
rate: 21624 	 duration: 500 
rate: 21912 	 duration: 500 
rate: 20742 	 duration: 501 
rate: 21072 	 duration: 500 
rate: 20568 	 duration: 500 
rate: 18864 	 duration: 500 
rate: 22704 	 duration: 500 
rate: 21192 	 duration: 500 
rate: 19320 	 duration: 500 
rate: 21576 	 duration: 500 
rate: 21624 	 duration: 500 
rate: 23064 	 duration: 500 
rate: 21720 	 duration: 500 
rate: 22056 	 duration: 500 
rate: 24576 	 duration: 500 
rate: 21576 	 duration: 500 
rate: 20688 	 duration: 500 
rate: 19512 	 duration: 500 
rate: 19392 	 duration: 500 
rate: 20520 	 duration: 500 
rate: 20400 	 duration: 500 
rate: 22392 	 duration: 500 
