#t:nan-nan ; rate:nan-nan
rate: 6645 	 duration: 502 
rate: 6347 	 duration: 501 
rate: 4968 	 duration: 512 
rate: 5928 	 duration: 502 
rate: 3377 	 duration: 501 
rate: 3914 	 duration: 512 
rate: 5832 	 duration: 500 
rate: 5904 	 duration: 500 
rate: 6144 	 duration: 500 
rate: 5293 	 duration: 501 
rate: 5664 	 duration: 500 
rate: 6624 	 duration: 500 
rate: 6703 	 duration: 503 
rate: 5037 	 duration: 505 
rate: 5808 	 duration: 500 
rate: 7792 	 duration: 502 
rate: 7320 	 duration: 500 
rate: 6600 	 duration: 500 
rate: 7488 	 duration: 500 
rate: 5916 	 duration: 505 
rate: 8616 	 duration: 500 
rate: 9312 	 duration: 500 
rate: 8664 	 duration: 500 
rate: 9571 	 duration: 504 
rate: 6538 	 duration: 501 
rate: 8376 	 duration: 500 
rate: 7147 	 duration: 502 
rate: 7536 	 duration: 500 
rate: 8088 	 duration: 500 
rate: 7392 	 duration: 500 
rate: 7896 	 duration: 500 
rate: 5471 	 duration: 522 
rate: 6799 	 duration: 503 
rate: 6898 	 duration: 501 
rate: 7015 	 duration: 508 
rate: 7458 	 duration: 502 
rate: 5616 	 duration: 500 
rate: 5269 	 duration: 501 
rate: 6432 	 duration: 500 
rate: 7008 	 duration: 500 
rate: 7497 	 duration: 501 
rate: 6213 	 duration: 506 
rate: 6960 	 duration: 500 
rate: 6155 	 duration: 501 
rate: 6120 	 duration: 500 
rate: 7392 	 duration: 500 
rate: 6403 	 duration: 506 
rate: 5776 	 duration: 511 
rate: 6000 	 duration: 500 
rate: 5317 	 duration: 501 
rate: 4272 	 duration: 500 
rate: 6227 	 duration: 501 
rate: 6024 	 duration: 500 
rate: 6251 	 duration: 501 
rate: 5173 	 duration: 501 
rate: 5448 	 duration: 500 
rate: 8040 	 duration: 500 
rate: 8136 	 duration: 500 
rate: 6696 	 duration: 500 
rate: 7224 	 duration: 500 
rate: 6231 	 duration: 518 
rate: 7944 	 duration: 500 
rate: 8232 	 duration: 500 
rate: 7848 	 duration: 500 
rate: 5688 	 duration: 500 
rate: 6384 	 duration: 500 
rate: 7437 	 duration: 505 
rate: 6164 	 duration: 510 
rate: 7467 	 duration: 503 
rate: 7318 	 duration: 505 
rate: 7724 	 duration: 508 
rate: 7464 	 duration: 500 
rate: 7848 	 duration: 500 
rate: 9216 	 duration: 500 
rate: 8167 	 duration: 501 
rate: 7224 	 duration: 500 
rate: 7536 	 duration: 500 
rate: 7440 	 duration: 500 
rate: 7138 	 duration: 506 
rate: 5016 	 duration: 500 
rate: 6443 	 duration: 501 
rate: 4942 	 duration: 505 
rate: 5538 	 duration: 507 
rate: 4382 	 duration: 512 
rate: 3624 	 duration: 500 
rate: 4589 	 duration: 502 
rate: 5712 	 duration: 500 
rate: 5760 	 duration: 500 
rate: 6452 	 duration: 504 
rate: 4982 	 duration: 501 
rate: 6264 	 duration: 500 
rate: 5928 	 duration: 500 
rate: 5183 	 duration: 507 
rate: 5808 	 duration: 500 
rate: 6000 	 duration: 500 
rate: 6419 	 duration: 501 
rate: 5448 	 duration: 500 
rate: 7281 	 duration: 501 
rate: 7056 	 duration: 500 
rate: 7032 	 duration: 500 
rate: 6430 	 duration: 502 
rate: 6096 	 duration: 500 
rate: 5748 	 duration: 501 
rate: 5716 	 duration: 508 
rate: 3905 	 duration: 510 
rate: 5952 	 duration: 500 
rate: 6624 	 duration: 500 
rate: 6467 	 duration: 501 
rate: 7065 	 duration: 501 
rate: 6456 	 duration: 500 
rate: 6155 	 duration: 501 
rate: 4152 	 duration: 500 
rate: 7065 	 duration: 501 
rate: 6720 	 duration: 500 
rate: 8158 	 duration: 506 
rate: 6816 	 duration: 500 
rate: 6360 	 duration: 500 
rate: 6323 	 duration: 520 
rate: 6035 	 duration: 503 
rate: 6297 	 duration: 505 
rate: 5584 	 duration: 520 
rate: 5496 	 duration: 500 
rate: 6240 	 duration: 500 
rate: 6960 	 duration: 500 
rate: 4008 	 duration: 500 
rate: 5400 	 duration: 500 
rate: 4071 	 duration: 501 
rate: 4207 	 duration: 502 
rate: 6840 	 duration: 507 
rate: 5496 	 duration: 500 
rate: 5714 	 duration: 504 
rate: 5169 	 duration: 506 
rate: 6504 	 duration: 500 
rate: 6312 	 duration: 500 
rate: 6024 	 duration: 500 
rate: 7728 	 duration: 500 
rate: 8712 	 duration: 500 
rate: 6336 	 duration: 500 
rate: 6504 	 duration: 500 
rate: 7362 	 duration: 502 
rate: 5448 	 duration: 500 
rate: 8184 	 duration: 500 
rate: 5516 	 duration: 509 
rate: 6576 	 duration: 500 
rate: 7095 	 duration: 504 
rate: 5488 	 duration: 516 
rate: 5715 	 duration: 506 
rate: 5221 	 duration: 501 
rate: 6336 	 duration: 500 
rate: 5964 	 duration: 509 
rate: 7608 	 duration: 500 
rate: 6824 	 duration: 531 
rate: 6576 	 duration: 500 
rate: 6960 	 duration: 500 
rate: 6744 	 duration: 500 
rate: 7752 	 duration: 500 
rate: 8112 	 duration: 500 
rate: 7464 	 duration: 500 
rate: 7368 	 duration: 500 
rate: 6836 	 duration: 502 
rate: 5928 	 duration: 500 
rate: 6011 	 duration: 501 
rate: 7416 	 duration: 500 
rate: 6720 	 duration: 500 
rate: 7784 	 duration: 501 
rate: 2916 	 duration: 1288 
rate: 8023 	 duration: 501 
rate: 4320 	 duration: 500 
rate: 3717 	 duration: 523 
rate: 36 	 duration: 999 
rate: 4032 	 duration: 500 
rate: 1330 	 duration: 866 
rate: 115 	 duration: 834 
rate: 2160 	 duration: 500 
rate: 3824 	 duration: 502 
rate: 2200 	 duration: 976 
rate: 2796 	 duration: 502 
rate: 5365 	 duration: 501 
rate: 2137 	 duration: 1078 
rate: 9696 	 duration: 500 
rate: 6119 	 duration: 502 
rate: 1364 	 duration: 1398 
rate: 12 	 duration: 999 
rate: 11 	 duration: 1048 
rate: 1964 	 duration: 501 
rate: 2928 	 duration: 500 
rate: 2461 	 duration: 668 
rate: 284 	 duration: 676 
