#t:nan-nan ; rate:nan-nan
rate: 15240 	 duration: 500 
rate: 13896 	 duration: 500 
rate: 15336 	 duration: 500 
rate: 14976 	 duration: 500 
rate: 15480 	 duration: 500 
rate: 14832 	 duration: 500 
rate: 15504 	 duration: 500 
rate: 14760 	 duration: 500 
rate: 12336 	 duration: 500 
rate: 14904 	 duration: 500 
rate: 15000 	 duration: 500 
rate: 15648 	 duration: 500 
rate: 15384 	 duration: 500 
rate: 14610 	 duration: 501 
rate: 13560 	 duration: 500 
rate: 14112 	 duration: 500 
rate: 14448 	 duration: 500 
rate: 13608 	 duration: 500 
rate: 12960 	 duration: 500 
rate: 14832 	 duration: 500 
rate: 15744 	 duration: 500 
rate: 14664 	 duration: 500 
rate: 15048 	 duration: 500 
rate: 15120 	 duration: 500 
rate: 14952 	 duration: 500 
rate: 15000 	 duration: 500 
rate: 15120 	 duration: 500 
rate: 14712 	 duration: 500 
rate: 15096 	 duration: 500 
rate: 14952 	 duration: 500 
rate: 14448 	 duration: 500 
rate: 13152 	 duration: 500 
rate: 14352 	 duration: 500 
rate: 15384 	 duration: 500 
rate: 15024 	 duration: 500 
rate: 14544 	 duration: 500 
rate: 14976 	 duration: 500 
rate: 13536 	 duration: 500 
rate: 11016 	 duration: 500 
rate: 13008 	 duration: 500 
rate: 13296 	 duration: 500 
rate: 9666 	 duration: 504 
rate: 10368 	 duration: 500 
rate: 14928 	 duration: 500 
rate: 13849 	 duration: 506 
rate: 2233 	 duration: 505 
rate: 11856 	 duration: 500 
rate: 5892 	 duration: 501 
rate: 11592 	 duration: 500 
rate: 3912 	 duration: 500 
rate: 4224 	 duration: 500 
rate: 5328 	 duration: 500 
rate: 5568 	 duration: 500 
rate: 4704 	 duration: 505 
rate: 4368 	 duration: 500 
rate: 5928 	 duration: 500 
rate: 8208 	 duration: 500 
rate: 5358 	 duration: 533 
rate: 3105 	 duration: 510 
rate: 1928 	 duration: 504 
rate: 2371 	 duration: 501 
rate: 6792 	 duration: 500 
rate: 9330 	 duration: 517 
rate: 9552 	 duration: 500 
rate: 10392 	 duration: 500 
rate: 6456 	 duration: 500 
rate: 9048 	 duration: 500 
rate: 9840 	 duration: 500 
rate: 9744 	 duration: 500 
rate: 6155 	 duration: 501 
rate: 10944 	 duration: 500 
rate: 8928 	 duration: 500 
rate: 9840 	 duration: 500 
rate: 12912 	 duration: 500 
rate: 11712 	 duration: 500 
rate: 12984 	 duration: 500 
rate: 12480 	 duration: 500 
rate: 14352 	 duration: 500 
rate: 14136 	 duration: 500 
rate: 11472 	 duration: 500 
rate: 11640 	 duration: 500 
rate: 14208 	 duration: 500 
rate: 13680 	 duration: 500 
rate: 13248 	 duration: 500 
rate: 13221 	 duration: 501 
rate: 11016 	 duration: 500 
rate: 12384 	 duration: 500 
rate: 13080 	 duration: 500 
rate: 13536 	 duration: 500 
rate: 12096 	 duration: 500 
rate: 13272 	 duration: 500 
rate: 13488 	 duration: 500 
rate: 13128 	 duration: 500 
rate: 15048 	 duration: 500 
rate: 15096 	 duration: 500 
rate: 13008 	 duration: 500 
rate: 13392 	 duration: 500 
rate: 14952 	 duration: 500 
rate: 14544 	 duration: 500 
rate: 13296 	 duration: 500 
rate: 11904 	 duration: 500 
rate: 15041 	 duration: 501 
rate: 13536 	 duration: 500 
rate: 11952 	 duration: 500 
rate: 12648 	 duration: 500 
rate: 14472 	 duration: 500 
rate: 15504 	 duration: 500 
rate: 13632 	 duration: 500 
rate: 13392 	 duration: 500 
rate: 12096 	 duration: 500 
rate: 12552 	 duration: 500 
rate: 11040 	 duration: 500 
rate: 13560 	 duration: 500 
rate: 14952 	 duration: 500 
rate: 15000 	 duration: 500 
rate: 13200 	 duration: 500 
rate: 12336 	 duration: 500 
rate: 14568 	 duration: 500 
rate: 15144 	 duration: 500 
rate: 13584 	 duration: 500 
rate: 13344 	 duration: 500 
rate: 13272 	 duration: 500 
rate: 10569 	 duration: 520 
rate: 2904 	 duration: 500 
rate: 2467 	 duration: 501 
rate: 2166 	 duration: 504 
rate: 1814 	 duration: 529 
rate: 2653 	 duration: 502 
rate: 2826 	 duration: 501 
rate: 5285 	 duration: 504 
rate: 2127 	 duration: 502 
rate: 1086 	 duration: 530 
rate: 686 	 duration: 559 
rate: 7497 	 duration: 501 
rate: 6696 	 duration: 500 
rate: 3976 	 duration: 507 
rate: 9264 	 duration: 500 
rate: 10584 	 duration: 500 
rate: 9792 	 duration: 500 
rate: 9888 	 duration: 500 
rate: 9125 	 duration: 501 
rate: 10176 	 duration: 500 
rate: 11160 	 duration: 500 
rate: 10344 	 duration: 500 
rate: 11976 	 duration: 500 
rate: 14880 	 duration: 500 
rate: 13752 	 duration: 500 
rate: 12432 	 duration: 500 
rate: 11305 	 duration: 501 
rate: 13080 	 duration: 500 
rate: 10968 	 duration: 500 
rate: 13368 	 duration: 500 
rate: 14040 	 duration: 500 
rate: 15552 	 duration: 500 
rate: 15072 	 duration: 500 
rate: 14016 	 duration: 500 
rate: 13416 	 duration: 500 
rate: 13440 	 duration: 500 
rate: 13680 	 duration: 500 
rate: 13104 	 duration: 500 
rate: 14808 	 duration: 500 
rate: 13440 	 duration: 500 
rate: 14376 	 duration: 500 
