#t:nan-nan ; rate:nan-nan
rate: 3484 	 duration: 520 
rate: 2910 	 duration: 503 
rate: 2940 	 duration: 502 
rate: 895 	 duration: 630 
rate: 1140 	 duration: 505 
rate: 2563 	 duration: 515 
rate: 4416 	 duration: 500 
rate: 4069 	 duration: 519 
rate: 4680 	 duration: 500 
rate: 7512 	 duration: 500 
rate: 5156 	 duration: 505 
rate: 5676 	 duration: 501 
rate: 4920 	 duration: 500 
rate: 5640 	 duration: 500 
rate: 5544 	 duration: 500 
rate: 6610 	 duration: 501 
rate: 4848 	 duration: 500 
rate: 5389 	 duration: 501 
rate: 4532 	 duration: 503 
rate: 3000 	 duration: 500 
rate: 3305 	 duration: 530 
rate: 2880 	 duration: 500 
rate: 4422 	 duration: 502 
rate: 4550 	 duration: 501 
rate: 4374 	 duration: 502 
rate: 5376 	 duration: 500 
rate: 5700 	 duration: 501 
rate: 4125 	 duration: 573 
rate: 3648 	 duration: 500 
rate: 2801 	 duration: 514 
rate: 1365 	 duration: 501 
rate: 1192 	 duration: 503 
rate: 1782 	 duration: 505 
rate: 2760 	 duration: 500 
rate: 2724 	 duration: 511 
rate: 812 	 duration: 502 
rate: 888 	 duration: 513 
rate: 1013 	 duration: 509 
rate: 2328 	 duration: 500 
rate: 3172 	 duration: 503 
rate: 3792 	 duration: 500 
rate: 5415 	 duration: 503 
rate: 4608 	 duration: 500 
rate: 4128 	 duration: 500 
rate: 4159 	 duration: 502 
rate: 2527 	 duration: 508 
rate: 2526 	 duration: 513 
rate: 620 	 duration: 1915 
rate: 1972 	 duration: 505 
rate: 1362 	 duration: 502 
rate: 884 	 duration: 502 
rate: 1714 	 duration: 504 
rate: 1029 	 duration: 513 
rate: 751 	 duration: 511 
rate: 2088 	 duration: 500 
rate: 3129 	 duration: 510 
rate: 3497 	 duration: 501 
rate: 2075 	 duration: 503 
rate: 983 	 duration: 561 
rate: 1200 	 duration: 500 
rate: 1601 	 duration: 502 
rate: 3281 	 duration: 501 
rate: 2682 	 duration: 501 
rate: 2910 	 duration: 503 
rate: 3233 	 duration: 501 
rate: 3529 	 duration: 510 
rate: 3550 	 duration: 507 
rate: 3688 	 duration: 501 
rate: 3537 	 duration: 502 
rate: 4265 	 duration: 512 
rate: 3960 	 duration: 500 
rate: 2706 	 duration: 501 
rate: 2443 	 duration: 501 
rate: 1595 	 duration: 504 
rate: 1505 	 duration: 502 
rate: 1422 	 duration: 506 
rate: 2692 	 duration: 508 
rate: 2791 	 duration: 503 
rate: 2613 	 duration: 505 
rate: 1574 	 duration: 503 
rate: 3730 	 duration: 505 
rate: 4800 	 duration: 500 
rate: 3552 	 duration: 500 
rate: 3504 	 duration: 500 
rate: 4464 	 duration: 500 
rate: 4461 	 duration: 503 
rate: 3600 	 duration: 500 
rate: 2952 	 duration: 500 
rate: 3936 	 duration: 503 
rate: 4215 	 duration: 501 
rate: 4278 	 duration: 502 
rate: 5376 	 duration: 500 
rate: 5306 	 duration: 502 
rate: 4200 	 duration: 500 
rate: 3960 	 duration: 500 
rate: 9372 	 duration: 507 
rate: 4152 	 duration: 500 
rate: 3888 	 duration: 500 
rate: 6812 	 duration: 502 
rate: 6417 	 duration: 503 
rate: 10826 	 duration: 501 
rate: 8790 	 duration: 501 
rate: 8592 	 duration: 500 
rate: 11426 	 duration: 502 
rate: 13872 	 duration: 500 
rate: 12736 	 duration: 505 
rate: 11784 	 duration: 500 
rate: 10488 	 duration: 500 
rate: 10203 	 duration: 501 
rate: 9048 	 duration: 500 
rate: 8328 	 duration: 500 
rate: 9720 	 duration: 500 
rate: 5796 	 duration: 501 
rate: 3096 	 duration: 500 
rate: 4165 	 duration: 507 
rate: 2154 	 duration: 518 
rate: 5136 	 duration: 500 
rate: 8119 	 duration: 501 
rate: 10634 	 duration: 501 
rate: 8649 	 duration: 505 
rate: 7147 	 duration: 502 
rate: 4971 	 duration: 519 
rate: 2088 	 duration: 500 
rate: 7833 	 duration: 504 
rate: 11169 	 duration: 506 
rate: 11738 	 duration: 504 
rate: 10752 	 duration: 500 
rate: 12862 	 duration: 501 
rate: 10464 	 duration: 500 
rate: 11040 	 duration: 500 
rate: 11952 	 duration: 500 
rate: 14390 	 duration: 517 
rate: 15048 	 duration: 500 
rate: 19848 	 duration: 500 
rate: 12738 	 duration: 504 
rate: 12792 	 duration: 500 
rate: 10728 	 duration: 500 
rate: 9264 	 duration: 500 
rate: 7464 	 duration: 500 
rate: 9744 	 duration: 500 
rate: 9120 	 duration: 500 
rate: 7296 	 duration: 500 
rate: 6259 	 duration: 508 
rate: 6501 	 duration: 502 
rate: 7616 	 duration: 501 
rate: 9714 	 duration: 504 
rate: 7128 	 duration: 500 
rate: 9328 	 duration: 503 
rate: 8688 	 duration: 500 
rate: 11520 	 duration: 500 
rate: 9154 	 duration: 506 
rate: 2481 	 duration: 503 
rate: 2669 	 duration: 508 
rate: 2486 	 duration: 502 
rate: 1455 	 duration: 511 
rate: 1211 	 duration: 505 
rate: 1008 	 duration: 500 
rate: 3504 	 duration: 500 
rate: 4733 	 duration: 507 
rate: 3240 	 duration: 500 
rate: 3250 	 duration: 502 
rate: 1748 	 duration: 508 
rate: 3201 	 duration: 506 
rate: 2400 	 duration: 500 
rate: 2523 	 duration: 504 
rate: 2569 	 duration: 509 
rate: 2880 	 duration: 500 
rate: 1833 	 duration: 504 
rate: 1632 	 duration: 500 
rate: 2568 	 duration: 500 
rate: 1176 	 duration: 500 
rate: 752 	 duration: 510 
rate: 544 	 duration: 507 
rate: 959 	 duration: 513 
rate: 3744 	 duration: 500 
rate: 1045 	 duration: 505 
rate: 996 	 duration: 506 
rate: 1553 	 duration: 502 
rate: 2011 	 duration: 507 
rate: 3984 	 duration: 500 
rate: 4200 	 duration: 500 
rate: 3856 	 duration: 501 
rate: 2432 	 duration: 513 
rate: 596 	 duration: 503 
rate: 2486 	 duration: 502 
rate: 2528 	 duration: 503 
rate: 4385 	 duration: 509 
