#t:nan-nan ; rate:nan-nan
rate: 2702 	 duration: 515 
rate: 4015 	 duration: 502 
rate: 2376 	 duration: 500 
rate: 2270 	 duration: 502 
rate: 4560 	 duration: 500 
rate: 3540 	 duration: 549 
rate: 2616 	 duration: 500 
rate: 3495 	 duration: 515 
rate: 3077 	 duration: 503 
rate: 2536 	 duration: 511 
rate: 3240 	 duration: 500 
rate: 2624 	 duration: 503 
rate: 2011 	 duration: 501 
rate: 4984 	 duration: 532 
rate: 2327 	 duration: 531 
rate: 3240 	 duration: 500 
rate: 1417 	 duration: 508 
rate: 3428 	 duration: 511 
rate: 3867 	 duration: 515 
rate: 4664 	 duration: 512 
rate: 4378 	 duration: 507 
rate: 2796 	 duration: 502 
rate: 4550 	 duration: 501 
rate: 2357 	 duration: 504 
rate: 5569 	 duration: 502 
rate: 3968 	 duration: 505 
rate: 3576 	 duration: 500 
rate: 8472 	 duration: 500 
rate: 11040 	 duration: 500 
rate: 10392 	 duration: 500 
rate: 11952 	 duration: 500 
rate: 13008 	 duration: 500 
rate: 13080 	 duration: 500 
rate: 13680 	 duration: 500 
rate: 11544 	 duration: 500 
rate: 11856 	 duration: 500 
rate: 12192 	 duration: 500 
rate: 11928 	 duration: 500 
rate: 12408 	 duration: 500 
rate: 9105 	 duration: 510 
rate: 10610 	 duration: 501 
rate: 12168 	 duration: 500 
rate: 11640 	 duration: 500 
rate: 11304 	 duration: 500 
rate: 11088 	 duration: 500 
rate: 12072 	 duration: 500 
rate: 12432 	 duration: 500 
rate: 11952 	 duration: 500 
rate: 10776 	 duration: 500 
rate: 11136 	 duration: 500 
rate: 10464 	 duration: 500 
rate: 11880 	 duration: 500 
rate: 11377 	 duration: 501 
rate: 12192 	 duration: 500 
rate: 12432 	 duration: 500 
rate: 12144 	 duration: 500 
rate: 11832 	 duration: 500 
rate: 11184 	 duration: 500 
rate: 11472 	 duration: 500 
rate: 11088 	 duration: 500 
rate: 12048 	 duration: 500 
rate: 12384 	 duration: 500 
rate: 12600 	 duration: 500 
rate: 11376 	 duration: 500 
rate: 13056 	 duration: 500 
rate: 13392 	 duration: 500 
rate: 11400 	 duration: 500 
rate: 12360 	 duration: 500 
rate: 11064 	 duration: 500 
rate: 12120 	 duration: 500 
rate: 12216 	 duration: 500 
rate: 12504 	 duration: 500 
rate: 11712 	 duration: 500 
rate: 12408 	 duration: 500 
rate: 11520 	 duration: 500 
rate: 10944 	 duration: 500 
rate: 10824 	 duration: 500 
rate: 12888 	 duration: 500 
rate: 12192 	 duration: 500 
rate: 13872 	 duration: 500 
rate: 11161 	 duration: 501 
rate: 11568 	 duration: 500 
rate: 11089 	 duration: 501 
rate: 10392 	 duration: 500 
rate: 11280 	 duration: 500 
rate: 10920 	 duration: 500 
rate: 12312 	 duration: 500 
rate: 11424 	 duration: 500 
rate: 11736 	 duration: 500 
rate: 11330 	 duration: 502 
rate: 12312 	 duration: 500 
rate: 12096 	 duration: 500 
rate: 12528 	 duration: 500 
rate: 12000 	 duration: 500 
rate: 12264 	 duration: 500 
rate: 12288 	 duration: 500 
rate: 13248 	 duration: 500 
rate: 12048 	 duration: 500 
rate: 12576 	 duration: 500 
rate: 6623 	 duration: 520 
rate: 1800 	 duration: 500 
rate: 2946 	 duration: 509 
rate: 2629 	 duration: 502 
rate: 3023 	 duration: 504 
rate: 1728 	 duration: 500 
rate: 5928 	 duration: 500 
rate: 1461 	 duration: 501 
rate: 2395 	 duration: 516 
rate: 2305 	 duration: 510 
rate: 1982 	 duration: 557 
rate: 1931 	 duration: 528 
rate: 1947 	 duration: 610 
rate: 475 	 duration: 505 
rate: 1392 	 duration: 500 
rate: 1388 	 duration: 510 
rate: 2323 	 duration: 501 
rate: 2038 	 duration: 524 
rate: 1354 	 duration: 505 
rate: 2892 	 duration: 502 
rate: 3188 	 duration: 508 
rate: 4080 	 duration: 500 
rate: 5640 	 duration: 500 
rate: 7368 	 duration: 500 
rate: 12000 	 duration: 500 
rate: 10754 	 duration: 501 
rate: 11784 	 duration: 500 
rate: 13200 	 duration: 500 
rate: 11472 	 duration: 500 
rate: 11568 	 duration: 500 
rate: 11880 	 duration: 500 
rate: 13080 	 duration: 500 
rate: 11904 	 duration: 500 
rate: 12048 	 duration: 500 
rate: 12120 	 duration: 500 
rate: 12744 	 duration: 500 
rate: 10032 	 duration: 500 
rate: 10347 	 duration: 501 
rate: 11664 	 duration: 500 
rate: 11784 	 duration: 500 
rate: 11160 	 duration: 500 
rate: 11136 	 duration: 500 
rate: 11976 	 duration: 500 
rate: 11904 	 duration: 500 
rate: 11232 	 duration: 500 
rate: 11568 	 duration: 500 
rate: 11256 	 duration: 500 
rate: 12000 	 duration: 500 
rate: 11424 	 duration: 500 
rate: 12504 	 duration: 500 
rate: 13176 	 duration: 500 
rate: 12384 	 duration: 500 
rate: 12360 	 duration: 500 
rate: 11016 	 duration: 500 
rate: 12451 	 duration: 505 
rate: 5208 	 duration: 500 
rate: 5785 	 duration: 504 
rate: 8742 	 duration: 501 
rate: 11209 	 duration: 501 
rate: 11208 	 duration: 500 
rate: 13077 	 duration: 501 
rate: 3305 	 duration: 530 
rate: 4704 	 duration: 505 
rate: 5476 	 duration: 504 
rate: 8424 	 duration: 500 
rate: 6480 	 duration: 500 
rate: 4694 	 duration: 501 
rate: 5485 	 duration: 501 
rate: 4104 	 duration: 500 
rate: 7508 	 duration: 505 
rate: 6491 	 duration: 501 
rate: 3883 	 duration: 513 
rate: 4368 	 duration: 500 
rate: 7464 	 duration: 500 
rate: 2756 	 duration: 505 
