#t:nan-nan ; rate:nan-nan
rate: 12978 	 duration: 503 
rate: 13200 	 duration: 500 
rate: 13920 	 duration: 500 
rate: 19920 	 duration: 500 
rate: 18792 	 duration: 500 
rate: 20544 	 duration: 500 
rate: 24600 	 duration: 500 
rate: 21792 	 duration: 500 
rate: 20616 	 duration: 500 
rate: 17616 	 duration: 500 
rate: 19704 	 duration: 500 
rate: 20088 	 duration: 500 
rate: 17880 	 duration: 500 
rate: 18479 	 duration: 513 
rate: 21240 	 duration: 500 
rate: 18994 	 duration: 501 
rate: 20616 	 duration: 500 
rate: 20976 	 duration: 500 
rate: 20376 	 duration: 500 
rate: 16200 	 duration: 500 
rate: 15072 	 duration: 500 
rate: 15528 	 duration: 500 
rate: 15936 	 duration: 500 
rate: 22179 	 duration: 501 
rate: 22128 	 duration: 500 
rate: 21840 	 duration: 500 
rate: 24000 	 duration: 500 
rate: 24360 	 duration: 500 
rate: 19992 	 duration: 500 
rate: 17184 	 duration: 500 
rate: 19224 	 duration: 500 
rate: 19401 	 duration: 501 
rate: 16657 	 duration: 505 
rate: 20160 	 duration: 500 
rate: 20736 	 duration: 500 
rate: 16368 	 duration: 500 
rate: 15288 	 duration: 500 
rate: 16968 	 duration: 500 
rate: 21096 	 duration: 500 
rate: 23784 	 duration: 500 
rate: 23040 	 duration: 500 
rate: 18672 	 duration: 500 
rate: 20088 	 duration: 500 
rate: 17352 	 duration: 500 
rate: 16056 	 duration: 500 
rate: 15694 	 duration: 510 
rate: 15000 	 duration: 500 
rate: 16968 	 duration: 500 
rate: 19176 	 duration: 500 
rate: 17304 	 duration: 500 
rate: 19008 	 duration: 500 
rate: 20833 	 duration: 504 
rate: 20520 	 duration: 500 
rate: 21744 	 duration: 500 
rate: 22176 	 duration: 500 
rate: 17232 	 duration: 500 
rate: 15243 	 duration: 518 
rate: 16056 	 duration: 500 
rate: 14640 	 duration: 500 
rate: 7272 	 duration: 500 
rate: 11208 	 duration: 500 
rate: 14808 	 duration: 500 
rate: 11119 	 duration: 504 
rate: 10392 	 duration: 500 
rate: 13344 	 duration: 500 
rate: 14275 	 duration: 501 
rate: 12522 	 duration: 505 
rate: 18936 	 duration: 500 
rate: 17160 	 duration: 500 
rate: 18912 	 duration: 500 
rate: 17952 	 duration: 500 
rate: 14520 	 duration: 500 
rate: 17256 	 duration: 500 
rate: 16032 	 duration: 500 
rate: 14304 	 duration: 500 
rate: 19824 	 duration: 500 
rate: 20880 	 duration: 500 
rate: 18984 	 duration: 500 
rate: 23016 	 duration: 500 
rate: 23256 	 duration: 500 
rate: 21048 	 duration: 500 
rate: 18264 	 duration: 500 
rate: 22320 	 duration: 500 
rate: 22224 	 duration: 500 
rate: 15011 	 duration: 502 
rate: 11928 	 duration: 500 
rate: 11401 	 duration: 501 
rate: 8285 	 duration: 504 
rate: 9322 	 duration: 502 
rate: 14664 	 duration: 500 
rate: 21312 	 duration: 500 
rate: 30096 	 duration: 500 
rate: 13944 	 duration: 500 
rate: 13532 	 duration: 501 
rate: 14205 	 duration: 506 
rate: 12288 	 duration: 500 
rate: 11784 	 duration: 500 
rate: 12644 	 duration: 503 
rate: 12288 	 duration: 500 
rate: 9992 	 duration: 502 
rate: 12360 	 duration: 500 
rate: 12336 	 duration: 500 
rate: 12855 	 duration: 505 
rate: 16296 	 duration: 500 
rate: 13365 	 duration: 501 
rate: 13864 	 duration: 502 
rate: 16968 	 duration: 500 
rate: 18384 	 duration: 500 
rate: 15552 	 duration: 500 
rate: 14976 	 duration: 500 
rate: 15768 	 duration: 500 
rate: 13944 	 duration: 500 
rate: 9159 	 duration: 507 
rate: 11665 	 duration: 502 
rate: 11856 	 duration: 500 
rate: 13440 	 duration: 500 
rate: 12768 	 duration: 500 
rate: 14851 	 duration: 505 
rate: 14880 	 duration: 500 
rate: 15024 	 duration: 500 
rate: 22008 	 duration: 500 
rate: 12408 	 duration: 500 
rate: 12960 	 duration: 500 
rate: 12948 	 duration: 506 
rate: 12383 	 duration: 501 
rate: 12238 	 duration: 503 
rate: 13652 	 duration: 501 
rate: 12526 	 duration: 501 
rate: 16824 	 duration: 500 
rate: 10872 	 duration: 500 
rate: 3099 	 duration: 515 
rate: 12166 	 duration: 506 
rate: 13440 	 duration: 500 
rate: 7032 	 duration: 500 
rate: 11112 	 duration: 500 
rate: 11474 	 duration: 502 
rate: 8304 	 duration: 500 
rate: 10015 	 duration: 502 
rate: 12047 	 duration: 501 
rate: 9384 	 duration: 500 
rate: 9490 	 duration: 502 
rate: 11690 	 duration: 504 
rate: 8448 	 duration: 500 
rate: 10200 	 duration: 500 
rate: 5700 	 duration: 501 
rate: 11089 	 duration: 501 
rate: 13776 	 duration: 500 
rate: 14158 	 duration: 506 
rate: 12600 	 duration: 500 
rate: 15792 	 duration: 500 
rate: 16972 	 duration: 502 
rate: 14868 	 duration: 502 
rate: 15648 	 duration: 500 
rate: 19056 	 duration: 500 
rate: 18783 	 duration: 536 
rate: 19392 	 duration: 500 
rate: 18576 	 duration: 500 
rate: 17736 	 duration: 500 
rate: 19848 	 duration: 500 
rate: 18600 	 duration: 500 
rate: 20784 	 duration: 500 
rate: 16368 	 duration: 500 
rate: 19032 	 duration: 500 
rate: 18792 	 duration: 500 
rate: 18377 	 duration: 540 
rate: 21792 	 duration: 500 
rate: 21144 	 duration: 500 
rate: 20784 	 duration: 500 
rate: 21864 	 duration: 500 
rate: 22032 	 duration: 500 
rate: 19440 	 duration: 500 
rate: 18288 	 duration: 500 
rate: 21792 	 duration: 500 
rate: 21600 	 duration: 500 
rate: 20520 	 duration: 500 
rate: 21168 	 duration: 500 
rate: 22272 	 duration: 500 
rate: 23448 	 duration: 500 
rate: 21936 	 duration: 500 
rate: 20270 	 duration: 502 
rate: 23376 	 duration: 500 
rate: 22872 	 duration: 500 
rate: 19200 	 duration: 500 
rate: 20400 	 duration: 500 
rate: 22800 	 duration: 500 
rate: 21168 	 duration: 500 
rate: 23088 	 duration: 500 
rate: 22536 	 duration: 500 
rate: 23520 	 duration: 500 
rate: 23592 	 duration: 500 
rate: 23424 	 duration: 500 
rate: 32472 	 duration: 500 
rate: 24934 	 duration: 501 
rate: 20808 	 duration: 500 
rate: 20688 	 duration: 500 
rate: 21720 	 duration: 500 
rate: 21840 	 duration: 500 
rate: 21336 	 duration: 500 
rate: 23160 	 duration: 500 
