#t:nan-nan ; rate:nan-nan
rate: 3936 	 duration: 500 
rate: 4432 	 duration: 509 
rate: 1912 	 duration: 502 
rate: 3720 	 duration: 500 
rate: 4886 	 duration: 501 
rate: 5053 	 duration: 501 
rate: 5640 	 duration: 500 
rate: 2874 	 duration: 501 
rate: 4800 	 duration: 500 
rate: 6227 	 duration: 501 
rate: 3438 	 duration: 506 
rate: 4536 	 duration: 500 
rate: 5688 	 duration: 500 
rate: 6227 	 duration: 501 
rate: 5245 	 duration: 501 
rate: 3297 	 duration: 524 
rate: 4104 	 duration: 500 
rate: 4335 	 duration: 501 
rate: 3992 	 duration: 502 
rate: 4584 	 duration: 500 
rate: 3190 	 duration: 504 
rate: 4852 	 duration: 502 
rate: 6023 	 duration: 502 
rate: 4119 	 duration: 501 
rate: 4152 	 duration: 500 
rate: 2592 	 duration: 500 
rate: 4389 	 duration: 503 
rate: 2904 	 duration: 500 
rate: 1338 	 duration: 502 
rate: 2595 	 duration: 504 
rate: 3185 	 duration: 501 
rate: 2337 	 duration: 503 
rate: 2832 	 duration: 500 
rate: 1960 	 duration: 508 
rate: 2040 	 duration: 500 
rate: 3817 	 duration: 503 
rate: 4440 	 duration: 500 
rate: 3585 	 duration: 502 
rate: 4532 	 duration: 503 
rate: 3881 	 duration: 507 
rate: 1872 	 duration: 500 
rate: 4374 	 duration: 502 
rate: 2916 	 duration: 502 
rate: 671 	 duration: 1429 
rate: 8 	 duration: 1471 
rate: 766 	 duration: 548 
rate: 1090 	 duration: 517 
rate: 755 	 duration: 524 
rate: 365 	 duration: 525 
rate: 355 	 duration: 507 
rate: 479 	 duration: 501 
rate: 578 	 duration: 539 
rate: 546 	 duration: 505 
rate: 864 	 duration: 500 
rate: 1413 	 duration: 501 
rate: 1088 	 duration: 507 
rate: 1093 	 duration: 505 
rate: 1283 	 duration: 505 
rate: 1178 	 duration: 509 
rate: 1056 	 duration: 500 
rate: 1646 	 duration: 503 
rate: 2400 	 duration: 510 
rate: 1568 	 duration: 505 
rate: 1365 	 duration: 501 
rate: 787 	 duration: 503 
rate: 828 	 duration: 536 
rate: 1251 	 duration: 508 
rate: 1174 	 duration: 521 
rate: 1037 	 duration: 509 
rate: 900 	 duration: 533 
rate: 356 	 duration: 539 
rate: 240 	 duration: 500 
rate: 1138 	 duration: 506 
rate: 870 	 duration: 510 
rate: 1045 	 duration: 505 
rate: 764 	 duration: 502 
rate: 529 	 duration: 521 
rate: 669 	 duration: 556 
rate: 170 	 duration: 1267 
rate: 88 	 duration: 948 
rate: 9 	 duration: 14715 
rate: 4646 	 duration: 501 
rate: 1771 	 duration: 806 
rate: 2170 	 duration: 503 
rate: 1216 	 duration: 503 
rate: 1097 	 duration: 503 
rate: 1428 	 duration: 504 
rate: 2232 	 duration: 500 
rate: 4455 	 duration: 501 
rate: 4550 	 duration: 501 
rate: 5628 	 duration: 501 
rate: 5437 	 duration: 501 
rate: 9466 	 duration: 502 
rate: 13296 	 duration: 500 
rate: 9216 	 duration: 500 
rate: 13224 	 duration: 500 
rate: 8784 	 duration: 500 
rate: 4761 	 duration: 504 
rate: 10272 	 duration: 500 
rate: 8352 	 duration: 500 
rate: 16632 	 duration: 500 
rate: 17592 	 duration: 500 
rate: 18312 	 duration: 500 
rate: 19464 	 duration: 500 
rate: 17592 	 duration: 500 
rate: 19464 	 duration: 500 
rate: 22080 	 duration: 500 
rate: 14547 	 duration: 504 
rate: 16670 	 duration: 501 
rate: 11472 	 duration: 500 
rate: 10704 	 duration: 500 
rate: 12264 	 duration: 500 
rate: 12672 	 duration: 500 
rate: 13512 	 duration: 500 
rate: 22344 	 duration: 500 
rate: 14443 	 duration: 501 
rate: 10589 	 duration: 502 
rate: 9471 	 duration: 503 
rate: 9648 	 duration: 500 
rate: 13532 	 duration: 501 
rate: 7992 	 duration: 500 
rate: 10170 	 duration: 505 
rate: 12096 	 duration: 500 
rate: 16008 	 duration: 500 
rate: 17376 	 duration: 500 
rate: 14610 	 duration: 501 
rate: 20784 	 duration: 500 
rate: 19488 	 duration: 500 
rate: 19920 	 duration: 500 
rate: 25872 	 duration: 500 
rate: 27144 	 duration: 500 
rate: 21216 	 duration: 500 
rate: 23616 	 duration: 500 
rate: 32976 	 duration: 500 
rate: 36899 	 duration: 507 
rate: 37896 	 duration: 500 
rate: 35256 	 duration: 500 
rate: 27848 	 duration: 502 
rate: 32342 	 duration: 502 
rate: 32832 	 duration: 500 
rate: 22080 	 duration: 500 
rate: 24504 	 duration: 500 
rate: 18586 	 duration: 501 
rate: 18727 	 duration: 503 
rate: 14318 	 duration: 502 
rate: 15000 	 duration: 500 
rate: 14040 	 duration: 500 
rate: 12192 	 duration: 500 
rate: 12672 	 duration: 500 
rate: 14808 	 duration: 500 
rate: 10464 	 duration: 500 
rate: 12785 	 duration: 504 
rate: 10783 	 duration: 503 
rate: 11016 	 duration: 500 
rate: 15312 	 duration: 500 
rate: 15792 	 duration: 500 
rate: 11256 	 duration: 500 
rate: 12912 	 duration: 500 
rate: 15896 	 duration: 502 
rate: 11040 	 duration: 500 
rate: 13608 	 duration: 500 
rate: 15168 	 duration: 500 
rate: 12710 	 duration: 507 
