#t:nan-nan ; rate:nan-nan
rate: 3011 	 duration: 502 
rate: 3309 	 duration: 504 
rate: 1328 	 duration: 506 
rate: 2344 	 duration: 522 
rate: 240 	 duration: 748 
rate: 2868 	 duration: 502 
rate: 16536 	 duration: 500 
rate: 18240 	 duration: 500 
rate: 14208 	 duration: 500 
rate: 15936 	 duration: 500 
rate: 7257 	 duration: 501 
rate: 9149 	 duration: 501 
rate: 9053 	 duration: 501 
rate: 7514 	 duration: 503 
rate: 3353 	 duration: 501 
rate: 6319 	 duration: 507 
rate: 17736 	 duration: 500 
rate: 20184 	 duration: 500 
rate: 8230 	 duration: 503 
rate: 8047 	 duration: 501 
rate: 3600 	 duration: 500 
rate: 5640 	 duration: 500 
rate: 5796 	 duration: 501 
rate: 3650 	 duration: 503 
rate: 9225 	 duration: 506 
rate: 1507 	 duration: 2332 
rate: 11 	 duration: 1050 
rate: 18432 	 duration: 500 
rate: 17916 	 duration: 501 
rate: 8578 	 duration: 505 
rate: 13125 	 duration: 501 
rate: 7824 	 duration: 500 
rate: 10994 	 duration: 501 
rate: 10087 	 duration: 502 
rate: 11312 	 duration: 506 
rate: 15360 	 duration: 500 
rate: 5293 	 duration: 501 
rate: 4191 	 duration: 501 
rate: 3552 	 duration: 500 
rate: 4838 	 duration: 501 
rate: 5208 	 duration: 500 
rate: 6120 	 duration: 500 
rate: 7485 	 duration: 505 
rate: 4213 	 duration: 507 
rate: 2918 	 duration: 625 
rate: 9816 	 duration: 500 
