#t:nan-nan ; rate:nan-nan
rate: 1777 	 duration: 540 
rate: 2447 	 duration: 505 
rate: 2601 	 duration: 512 
rate: 2091 	 duration: 505 
rate: 2481 	 duration: 503 
rate: 1801 	 duration: 533 
rate: 1807 	 duration: 531 
rate: 4368 	 duration: 500 
rate: 803 	 duration: 523 
rate: 1069 	 duration: 516 
rate: 1482 	 duration: 526 
rate: 2317 	 duration: 554 
rate: 3000 	 duration: 504 
rate: 662 	 duration: 525 
rate: 1320 	 duration: 500 
rate: 1938 	 duration: 520 
rate: 1188 	 duration: 505 
rate: 919 	 duration: 561 
rate: 1015 	 duration: 508 
rate: 1663 	 duration: 541 
rate: 1072 	 duration: 548 
rate: 989 	 duration: 558 
rate: 978 	 duration: 503 
rate: 9024 	 duration: 500 
rate: 18744 	 duration: 500 
rate: 21816 	 duration: 500 
rate: 21192 	 duration: 500 
rate: 22896 	 duration: 500 
rate: 22176 	 duration: 500 
rate: 18960 	 duration: 500 
rate: 21912 	 duration: 500 
rate: 20664 	 duration: 500 
rate: 16752 	 duration: 500 
rate: 19776 	 duration: 500 
rate: 23928 	 duration: 500 
rate: 21648 	 duration: 500 
rate: 24264 	 duration: 500 
rate: 22032 	 duration: 500 
rate: 23208 	 duration: 500 
rate: 23040 	 duration: 500 
rate: 17640 	 duration: 500 
rate: 21820 	 duration: 501 
rate: 23256 	 duration: 500 
rate: 24216 	 duration: 500 
rate: 21528 	 duration: 500 
rate: 21360 	 duration: 500 
rate: 20640 	 duration: 500 
rate: 23064 	 duration: 500 
rate: 22224 	 duration: 500 
rate: 24432 	 duration: 500 
rate: 21456 	 duration: 500 
rate: 23112 	 duration: 500 
rate: 24384 	 duration: 500 
rate: 20760 	 duration: 500 
rate: 24168 	 duration: 500 
rate: 23856 	 duration: 501 
rate: 22440 	 duration: 500 
rate: 20016 	 duration: 500 
rate: 17928 	 duration: 500 
rate: 20376 	 duration: 500 
rate: 21504 	 duration: 500 
rate: 24720 	 duration: 500 
rate: 23019 	 duration: 502 
rate: 17112 	 duration: 500 
rate: 22368 	 duration: 500 
rate: 20592 	 duration: 500 
rate: 22992 	 duration: 500 
rate: 18336 	 duration: 500 
rate: 22968 	 duration: 500 
rate: 18840 	 duration: 500 
rate: 22944 	 duration: 500 
rate: 19248 	 duration: 500 
rate: 23664 	 duration: 500 
rate: 23544 	 duration: 500 
rate: 22680 	 duration: 500 
rate: 22608 	 duration: 500 
rate: 22896 	 duration: 500 
rate: 21816 	 duration: 500 
rate: 21048 	 duration: 500 
rate: 23760 	 duration: 500 
rate: 20256 	 duration: 500 
rate: 22152 	 duration: 500 
rate: 19872 	 duration: 500 
rate: 21192 	 duration: 500 
rate: 21384 	 duration: 500 
rate: 23064 	 duration: 500 
rate: 18720 	 duration: 500 
rate: 22848 	 duration: 500 
rate: 23184 	 duration: 500 
rate: 22512 	 duration: 500 
rate: 25080 	 duration: 500 
rate: 22992 	 duration: 500 
rate: 19632 	 duration: 500 
rate: 21792 	 duration: 500 
rate: 19536 	 duration: 500 
rate: 22128 	 duration: 500 
rate: 22512 	 duration: 500 
rate: 23064 	 duration: 500 
rate: 21888 	 duration: 500 
rate: 21480 	 duration: 500 
rate: 22176 	 duration: 500 
rate: 20376 	 duration: 500 
rate: 17712 	 duration: 500 
rate: 23256 	 duration: 500 
rate: 19464 	 duration: 500 
rate: 21936 	 duration: 500 
rate: 24240 	 duration: 500 
rate: 24576 	 duration: 500 
rate: 20856 	 duration: 500 
rate: 18720 	 duration: 500 
rate: 19680 	 duration: 500 
rate: 20736 	 duration: 500 
rate: 23640 	 duration: 500 
rate: 20016 	 duration: 500 
rate: 21936 	 duration: 500 
rate: 22056 	 duration: 500 
rate: 23208 	 duration: 500 
rate: 22296 	 duration: 500 
rate: 21528 	 duration: 500 
rate: 21888 	 duration: 500 
rate: 20448 	 duration: 500 
rate: 19584 	 duration: 500 
rate: 21600 	 duration: 500 
rate: 24888 	 duration: 500 
rate: 19392 	 duration: 500 
rate: 21024 	 duration: 500 
rate: 20328 	 duration: 500 
rate: 23640 	 duration: 500 
rate: 20280 	 duration: 500 
rate: 19272 	 duration: 500 
rate: 18960 	 duration: 500 
rate: 20112 	 duration: 500 
rate: 21820 	 duration: 501 
rate: 20304 	 duration: 500 
rate: 17474 	 duration: 502 
rate: 7440 	 duration: 500 
rate: 8472 	 duration: 500 
rate: 6011 	 duration: 511 
rate: 10589 	 duration: 502 
rate: 12336 	 duration: 500 
rate: 8646 	 duration: 501 
rate: 3666 	 duration: 504 
rate: 6799 	 duration: 503 
rate: 7857 	 duration: 504 
rate: 11113 	 duration: 501 
rate: 15240 	 duration: 500 
rate: 20928 	 duration: 500 
rate: 19152 	 duration: 500 
rate: 23040 	 duration: 500 
rate: 22200 	 duration: 500 
rate: 25008 	 duration: 500 
rate: 24480 	 duration: 500 
rate: 20064 	 duration: 500 
rate: 23570 	 duration: 503 
rate: 17868 	 duration: 501 
rate: 17928 	 duration: 500 
rate: 23136 	 duration: 500 
rate: 15432 	 duration: 500 
rate: 19224 	 duration: 500 
rate: 16780 	 duration: 502 
rate: 10227 	 duration: 501 
rate: 13224 	 duration: 500 
rate: 14424 	 duration: 500 
rate: 18936 	 duration: 500 
rate: 10514 	 duration: 501 
rate: 12600 	 duration: 500 
rate: 8112 	 duration: 500 
rate: 17376 	 duration: 500 
rate: 16918 	 duration: 505 
rate: 19680 	 duration: 500 
rate: 15209 	 duration: 501 
rate: 11500 	 duration: 505 
