#t:nan-nan ; rate:nan-nan
rate: 5532 	 duration: 501 
rate: 5203 	 duration: 505 
rate: 4008 	 duration: 500 
rate: 3048 	 duration: 500 
rate: 3341 	 duration: 510 
rate: 3623 	 duration: 510 
rate: 1428 	 duration: 504 
rate: 2059 	 duration: 501 
rate: 712 	 duration: 623 
rate: 690 	 duration: 504 
rate: 1200 	 duration: 500 
rate: 2015 	 duration: 512 
rate: 3238 	 duration: 515 
rate: 4378 	 duration: 507 
rate: 3559 	 duration: 509 
rate: 3792 	 duration: 500 
rate: 3309 	 duration: 504 
rate: 4374 	 duration: 502 
rate: 3857 	 duration: 504 
rate: 4190 	 duration: 504 
rate: 4467 	 duration: 513 
rate: 3648 	 duration: 500 
rate: 3520 	 duration: 501 
rate: 3969 	 duration: 520 
rate: 2366 	 duration: 507 
rate: 3816 	 duration: 500 
rate: 2467 	 duration: 501 
rate: 3128 	 duration: 514 
rate: 3794 	 duration: 506 
rate: 3305 	 duration: 501 
rate: 2803 	 duration: 505 
rate: 3087 	 duration: 513 
rate: 3379 	 duration: 522 
rate: 2627 	 duration: 507 
rate: 2229 	 duration: 506 
rate: 3496 	 duration: 508 
rate: 3329 	 duration: 501 
rate: 3810 	 duration: 507 
rate: 3714 	 duration: 504 
rate: 3744 	 duration: 500 
rate: 2756 	 duration: 505 
rate: 2869 	 duration: 506 
rate: 1488 	 duration: 516 
rate: 1752 	 duration: 500 
rate: 1458 	 duration: 502 
rate: 2083 	 duration: 501 
rate: 2310 	 duration: 509 
rate: 1792 	 duration: 502 
rate: 1690 	 duration: 504 
rate: 1461 	 duration: 509 
rate: 1288 	 duration: 503 
rate: 1925 	 duration: 511 
rate: 2490 	 duration: 506 
rate: 2419 	 duration: 501 
rate: 2808 	 duration: 500 
rate: 3681 	 duration: 502 
rate: 2171 	 duration: 514 
rate: 3177 	 duration: 506 
rate: 2205 	 duration: 506 
rate: 2314 	 duration: 503 
rate: 1914 	 duration: 514 
rate: 2743 	 duration: 503 
rate: 1598 	 duration: 503 
rate: 1580 	 duration: 501 
rate: 1464 	 duration: 500 
rate: 1304 	 duration: 506 
rate: 1774 	 duration: 514 
rate: 1889 	 duration: 508 
rate: 2035 	 duration: 501 
rate: 2409 	 duration: 503 
rate: 2184 	 duration: 500 
rate: 1228 	 duration: 508 
rate: 2059 	 duration: 501 
rate: 3146 	 duration: 511 
rate: 3818 	 duration: 506 
rate: 2802 	 duration: 501 
rate: 2437 	 duration: 507 
rate: 2343 	 duration: 512 
rate: 2513 	 duration: 506 
rate: 2622 	 duration: 508 
rate: 2381 	 duration: 509 
rate: 2112 	 duration: 500 
rate: 2181 	 duration: 539 
rate: 2296 	 duration: 533 
rate: 2272 	 duration: 507 
rate: 1664 	 duration: 512 
rate: 1275 	 duration: 508 
rate: 1731 	 duration: 506 
rate: 2755 	 duration: 527 
rate: 3411 	 duration: 503 
rate: 4015 	 duration: 502 
rate: 5317 	 duration: 501 
rate: 5448 	 duration: 500 
rate: 4342 	 duration: 514 
rate: 4198 	 duration: 503 
rate: 4222 	 duration: 503 
rate: 3381 	 duration: 511 
rate: 3896 	 duration: 502 
rate: 4032 	 duration: 500 
rate: 4728 	 duration: 500 
rate: 3775 	 duration: 588 
rate: 5352 	 duration: 500 
rate: 3898 	 duration: 631 
rate: 3189 	 duration: 617 
rate: 5873 	 duration: 521 
rate: 4871 	 duration: 505 
rate: 4494 	 duration: 510 
rate: 3623 	 duration: 520 
rate: 4246 	 duration: 503 
rate: 4300 	 duration: 505 
rate: 3624 	 duration: 500 
rate: 3071 	 duration: 504 
rate: 2988 	 duration: 502 
rate: 2642 	 duration: 504 
rate: 1559 	 duration: 531 
rate: 936 	 duration: 500 
rate: 629 	 duration: 515 
rate: 452 	 duration: 530 
rate: 924 	 duration: 506 
rate: 1809 	 duration: 504 
rate: 3096 	 duration: 500 
rate: 3504 	 duration: 500 
rate: 2714 	 duration: 504 
rate: 2574 	 duration: 508 
rate: 2874 	 duration: 501 
rate: 2337 	 duration: 503 
rate: 2194 	 duration: 503 
rate: 1972 	 duration: 511 
rate: 1097 	 duration: 514 
rate: 631 	 duration: 551 
rate: 550 	 duration: 501 
rate: 1157 	 duration: 508 
rate: 1007 	 duration: 512 
rate: 1001 	 duration: 503 
rate: 1873 	 duration: 506 
rate: 2664 	 duration: 500 
rate: 926 	 duration: 518 
rate: 1622 	 duration: 503 
rate: 852 	 duration: 521 
rate: 619 	 duration: 523 
rate: 1101 	 duration: 501 
rate: 1622 	 duration: 503 
rate: 1872 	 duration: 500 
rate: 2536 	 duration: 511 
rate: 3442 	 duration: 502 
rate: 2179 	 duration: 589 
rate: 1417 	 duration: 508 
rate: 2266 	 duration: 503 
rate: 3776 	 duration: 502 
rate: 4900 	 duration: 502 
rate: 5354 	 duration: 502 
rate: 3936 	 duration: 503 
rate: 2971 	 duration: 529 
rate: 3336 	 duration: 500 
rate: 3000 	 duration: 512 
rate: 3600 	 duration: 500 
rate: 4278 	 duration: 502 
rate: 535 	 duration: 941 
rate: 11 	 duration: 1013 
rate: 11 	 duration: 1002 
rate: 12 	 duration: 996 
rate: 11 	 duration: 1006 
rate: 12 	 duration: 990 
