#t:nan-nan ; rate:nan-nan
rate: 9144 	 duration: 500 
rate: 8664 	 duration: 500 
rate: 11112 	 duration: 500 
rate: 8088 	 duration: 500 
rate: 12264 	 duration: 500 
rate: 14181 	 duration: 561 
rate: 8047 	 duration: 501 
rate: 8832 	 duration: 500 
rate: 19296 	 duration: 500 
rate: 15912 	 duration: 500 
rate: 16416 	 duration: 500 
rate: 20496 	 duration: 500 
rate: 20952 	 duration: 500 
rate: 18532 	 duration: 518 
rate: 11619 	 duration: 505 
rate: 17328 	 duration: 500 
rate: 18696 	 duration: 500 
rate: 15808 	 duration: 501 
rate: 15312 	 duration: 500 
rate: 22056 	 duration: 500 
rate: 7786 	 duration: 544 
rate: 8448 	 duration: 500 
rate: 14136 	 duration: 500 
rate: 17311 	 duration: 540 
rate: 2982 	 duration: 503 
rate: 10709 	 duration: 502 
rate: 15113 	 duration: 501 
rate: 7305 	 duration: 501 
rate: 5367 	 duration: 512 
rate: 14448 	 duration: 500 
rate: 14832 	 duration: 500 
rate: 16008 	 duration: 500 
rate: 11088 	 duration: 500 
rate: 12720 	 duration: 500 
rate: 16176 	 duration: 500 
rate: 7099 	 duration: 502 
rate: 11091 	 duration: 502 
rate: 10422 	 duration: 502 
rate: 12480 	 duration: 500 
rate: 8414 	 duration: 502 
rate: 14064 	 duration: 500 
rate: 10163 	 duration: 503 
rate: 9768 	 duration: 500 
rate: 8448 	 duration: 500 
rate: 15864 	 duration: 500 
rate: 14496 	 duration: 500 
rate: 8119 	 duration: 501 
rate: 8772 	 duration: 502 
rate: 9796 	 duration: 501 
rate: 10128 	 duration: 500 
rate: 13272 	 duration: 500 
rate: 14055 	 duration: 502 
rate: 5472 	 duration: 500 
rate: 11424 	 duration: 500 
rate: 14491 	 duration: 501 
rate: 6741 	 duration: 502 
rate: 7305 	 duration: 501 
rate: 9696 	 duration: 500 
rate: 10637 	 duration: 502 
rate: 10056 	 duration: 500 
rate: 9920 	 duration: 502 
rate: 16633 	 duration: 505 
rate: 7845 	 duration: 517 
rate: 14736 	 duration: 500 
rate: 15384 	 duration: 500 
rate: 8682 	 duration: 539 
rate: 6597 	 duration: 502 
rate: 14184 	 duration: 500 
rate: 10611 	 duration: 553 
rate: 4656 	 duration: 500 
rate: 11113 	 duration: 501 
rate: 12192 	 duration: 500 
rate: 13656 	 duration: 500 
rate: 11832 	 duration: 500 
rate: 13197 	 duration: 501 
rate: 7032 	 duration: 500 
rate: 12023 	 duration: 506 
rate: 10709 	 duration: 502 
rate: 9225 	 duration: 506 
rate: 12144 	 duration: 500 
rate: 10164 	 duration: 510 
rate: 13008 	 duration: 500 
rate: 10467 	 duration: 509 
rate: 12444 	 duration: 540 
rate: 9912 	 duration: 500 
