#t:nan-nan ; rate:nan-nan
rate: 6576 	 duration: 500 
rate: 5102 	 duration: 508 
rate: 4064 	 duration: 617 
rate: 6214 	 duration: 504 
rate: 2760 	 duration: 500 
rate: 4986 	 duration: 580 
rate: 9161 	 duration: 503 
rate: 7306 	 duration: 542 
rate: 2521 	 duration: 533 
rate: 5393 	 duration: 712 
rate: 5424 	 duration: 500 
rate: 8784 	 duration: 500 
rate: 6600 	 duration: 500 
rate: 6785 	 duration: 596 
rate: 3288 	 duration: 500 
rate: 9816 	 duration: 500 
rate: 7008 	 duration: 500 
rate: 7632 	 duration: 500 
rate: 7132 	 duration: 572 
rate: 4584 	 duration: 500 
rate: 8143 	 duration: 501 
rate: 10392 	 duration: 500 
rate: 2352 	 duration: 500 
rate: 6392 	 duration: 505 
rate: 5040 	 duration: 500 
rate: 4068 	 duration: 528 
rate: 6687 	 duration: 506 
rate: 6658 	 duration: 519 
rate: 8591 	 duration: 521 
rate: 8940 	 duration: 502 
rate: 5019 	 duration: 502 
rate: 6528 	 duration: 500 
rate: 5989 	 duration: 561 
rate: 6872 	 duration: 550 
rate: 6332 	 duration: 506 
rate: 3352 	 duration: 519 
rate: 6264 	 duration: 500 
rate: 6323 	 duration: 501 
rate: 6994 	 duration: 501 
rate: 5976 	 duration: 500 
rate: 6792 	 duration: 500 
rate: 6764 	 duration: 502 
rate: 7553 	 duration: 502 
rate: 5160 	 duration: 500 
rate: 6298 	 duration: 503 
rate: 3840 	 duration: 500 
rate: 7437 	 duration: 505 
rate: 6116 	 duration: 514 
rate: 6504 	 duration: 500 
rate: 9048 	 duration: 500 
rate: 6864 	 duration: 500 
rate: 5556 	 duration: 501 
rate: 7514 	 duration: 503 
rate: 8031 	 duration: 502 
rate: 6528 	 duration: 500 
rate: 8094 	 duration: 553 
rate: 4632 	 duration: 500 
rate: 7920 	 duration: 506 
rate: 6768 	 duration: 500 
rate: 7068 	 duration: 696 
rate: 7276 	 duration: 503 
rate: 6023 	 duration: 502 
rate: 8466 	 duration: 506 
rate: 6621 	 duration: 502 
rate: 7344 	 duration: 500 
rate: 7608 	 duration: 500 
rate: 8935 	 duration: 509 
rate: 8256 	 duration: 500 
rate: 6850 	 duration: 501 
rate: 9120 	 duration: 500 
rate: 8958 	 duration: 501 
rate: 6843 	 duration: 505 
rate: 2730 	 duration: 501 
rate: 10063 	 duration: 502 
rate: 5940 	 duration: 501 
rate: 7224 	 duration: 500 
rate: 8994 	 duration: 527 
rate: 7452 	 duration: 504 
rate: 10224 	 duration: 500 
rate: 8905 	 duration: 508 
rate: 6456 	 duration: 500 
rate: 6240 	 duration: 500 
rate: 4502 	 duration: 501 
rate: 12768 	 duration: 500 
rate: 6456 	 duration: 500 
rate: 8976 	 duration: 504 
rate: 7143 	 duration: 514 
rate: 6456 	 duration: 500 
rate: 10003 	 duration: 505 
rate: 7080 	 duration: 500 
rate: 4031 	 duration: 503 
rate: 10128 	 duration: 500 
rate: 10176 	 duration: 500 
rate: 4661 	 duration: 502 
rate: 2592 	 duration: 500 
rate: 6870 	 duration: 503 
rate: 8395 	 duration: 546 
rate: 3728 	 duration: 531 
rate: 5454 	 duration: 506 
rate: 9772 	 duration: 501 
rate: 4513 	 duration: 646 
rate: 7777 	 duration: 574 
rate: 7781 	 duration: 512 
rate: 9648 	 duration: 500 
rate: 10296 	 duration: 500 
rate: 648 	 duration: 592 
rate: 3264 	 duration: 500 
rate: 532 	 duration: 676 
rate: 4699 	 duration: 503 
rate: 8784 	 duration: 500 
rate: 9024 	 duration: 500 
rate: 8400 	 duration: 500 
rate: 9700 	 duration: 501 
rate: 8976 	 duration: 500 
rate: 8547 	 duration: 504 
rate: 10272 	 duration: 500 
rate: 9408 	 duration: 500 
rate: 9912 	 duration: 500 
rate: 10128 	 duration: 500 
rate: 10776 	 duration: 500 
rate: 9096 	 duration: 500 
rate: 10848 	 duration: 500 
rate: 7032 	 duration: 500 
rate: 7216 	 duration: 572 
rate: 8184 	 duration: 500 
rate: 6792 	 duration: 500 
rate: 7416 	 duration: 500 
rate: 9936 	 duration: 500 
rate: 7576 	 duration: 510 
rate: 9408 	 duration: 500 
rate: 8838 	 duration: 501 
rate: 8952 	 duration: 500 
rate: 9561 	 duration: 502 
rate: 10704 	 duration: 500 
rate: 10800 	 duration: 500 
rate: 9900 	 duration: 503 
rate: 12071 	 duration: 501 
rate: 10059 	 duration: 501 
rate: 7488 	 duration: 500 
rate: 10245 	 duration: 506 
rate: 9960 	 duration: 500 
rate: 10613 	 duration: 502 
rate: 14184 	 duration: 500 
rate: 12096 	 duration: 500 
rate: 7492 	 duration: 591 
rate: 7824 	 duration: 500 
rate: 11016 	 duration: 500 
rate: 10371 	 duration: 501 
rate: 10560 	 duration: 500 
rate: 9744 	 duration: 500 
rate: 9936 	 duration: 506 
rate: 9072 	 duration: 500 
rate: 8520 	 duration: 500 
rate: 8616 	 duration: 500 
rate: 7912 	 duration: 502 
rate: 9552 	 duration: 500 
rate: 12048 	 duration: 500 
rate: 12023 	 duration: 501 
rate: 13019 	 duration: 506 
rate: 11329 	 duration: 501 
rate: 12048 	 duration: 500 
rate: 9072 	 duration: 500 
rate: 9288 	 duration: 500 
rate: 8568 	 duration: 500 
rate: 9852 	 duration: 503 
rate: 4985 	 duration: 828 
rate: 6696 	 duration: 500 
rate: 7752 	 duration: 500 
rate: 9713 	 duration: 509 
rate: 10368 	 duration: 500 
rate: 9264 	 duration: 500 
rate: 8688 	 duration: 500 
rate: 7289 	 duration: 512 
rate: 5640 	 duration: 500 
rate: 7272 	 duration: 500 
rate: 8773 	 duration: 517 
rate: 2605 	 duration: 677 
rate: 4552 	 duration: 543 
rate: 2393 	 duration: 717 
rate: 3520 	 duration: 501 
rate: 7936 	 duration: 502 
rate: 7129 	 duration: 510 
rate: 7296 	 duration: 500 
rate: 7104 	 duration: 500 
rate: 7728 	 duration: 500 
rate: 4350 	 duration: 502 
rate: 3261 	 duration: 504 
rate: 1043 	 duration: 1092 
rate: 12 	 duration: 961 
rate: 744 	 duration: 500 
rate: 2635 	 duration: 956 
