#t:nan-nan ; rate:nan-nan
rate: 18264 	 duration: 500 
rate: 18096 	 duration: 500 
rate: 17640 	 duration: 500 
rate: 18456 	 duration: 500 
rate: 17904 	 duration: 500 
rate: 19248 	 duration: 500 
rate: 19056 	 duration: 500 
rate: 19152 	 duration: 500 
rate: 19560 	 duration: 500 
rate: 19512 	 duration: 500 
rate: 18480 	 duration: 500 
rate: 18240 	 duration: 500 
rate: 17952 	 duration: 500 
rate: 16632 	 duration: 500 
rate: 14275 	 duration: 501 
rate: 13728 	 duration: 500 
rate: 15720 	 duration: 500 
rate: 15576 	 duration: 500 
rate: 14016 	 duration: 500 
rate: 15264 	 duration: 500 
rate: 18960 	 duration: 500 
rate: 16152 	 duration: 500 
rate: 18504 	 duration: 500 
rate: 17784 	 duration: 500 
rate: 19632 	 duration: 500 
rate: 17832 	 duration: 500 
rate: 15120 	 duration: 500 
rate: 14928 	 duration: 500 
rate: 16416 	 duration: 500 
rate: 17940 	 duration: 501 
rate: 17616 	 duration: 500 
rate: 17544 	 duration: 500 
rate: 16512 	 duration: 500 
rate: 17400 	 duration: 500 
rate: 14760 	 duration: 500 
rate: 15504 	 duration: 500 
rate: 16416 	 duration: 500 
rate: 14472 	 duration: 500 
rate: 14448 	 duration: 500 
rate: 15144 	 duration: 500 
rate: 16728 	 duration: 500 
rate: 17688 	 duration: 500 
rate: 19128 	 duration: 500 
rate: 18072 	 duration: 500 
rate: 20064 	 duration: 500 
rate: 20808 	 duration: 500 
rate: 17640 	 duration: 500 
rate: 19656 	 duration: 500 
rate: 21432 	 duration: 500 
rate: 19896 	 duration: 500 
rate: 18312 	 duration: 500 
rate: 15606 	 duration: 519 
rate: 17112 	 duration: 500 
rate: 17400 	 duration: 500 
rate: 15864 	 duration: 500 
rate: 14664 	 duration: 500 
rate: 14976 	 duration: 500 
rate: 18048 	 duration: 500 
rate: 16104 	 duration: 500 
rate: 14160 	 duration: 500 
rate: 15768 	 duration: 500 
rate: 17280 	 duration: 500 
rate: 15576 	 duration: 500 
rate: 14736 	 duration: 500 
rate: 14544 	 duration: 500 
rate: 15832 	 duration: 501 
rate: 15000 	 duration: 500 
rate: 15000 	 duration: 500 
rate: 17016 	 duration: 500 
rate: 17808 	 duration: 500 
rate: 19464 	 duration: 500 
rate: 20160 	 duration: 500 
rate: 16536 	 duration: 500 
rate: 18504 	 duration: 500 
rate: 19440 	 duration: 500 
rate: 19704 	 duration: 500 
rate: 17304 	 duration: 500 
rate: 18288 	 duration: 500 
rate: 14568 	 duration: 500 
rate: 15960 	 duration: 500 
rate: 14616 	 duration: 500 
rate: 15912 	 duration: 500 
rate: 13800 	 duration: 500 
rate: 15600 	 duration: 500 
rate: 16560 	 duration: 500 
rate: 14424 	 duration: 500 
rate: 10464 	 duration: 500 
rate: 14352 	 duration: 500 
rate: 14708 	 duration: 505 
rate: 13848 	 duration: 500 
rate: 13008 	 duration: 500 
rate: 10728 	 duration: 500 
rate: 11232 	 duration: 500 
rate: 13608 	 duration: 500 
rate: 12696 	 duration: 500 
rate: 15096 	 duration: 500 
rate: 15113 	 duration: 501 
rate: 13485 	 duration: 501 
rate: 12648 	 duration: 500 
rate: 14856 	 duration: 500 
rate: 14520 	 duration: 500 
rate: 11037 	 duration: 536 
rate: 9624 	 duration: 500 
rate: 14688 	 duration: 500 
rate: 13536 	 duration: 500 
rate: 15024 	 duration: 500 
rate: 14688 	 duration: 500 
rate: 14160 	 duration: 500 
rate: 14712 	 duration: 500 
rate: 15216 	 duration: 500 
rate: 16872 	 duration: 500 
rate: 16104 	 duration: 500 
rate: 16728 	 duration: 500 
rate: 14898 	 duration: 501 
rate: 11232 	 duration: 500 
rate: 10776 	 duration: 500 
rate: 10680 	 duration: 500 
rate: 10536 	 duration: 500 
rate: 15664 	 duration: 501 
rate: 13320 	 duration: 500 
rate: 13968 	 duration: 500 
rate: 14304 	 duration: 500 
rate: 16910 	 duration: 501 
rate: 14520 	 duration: 500 
rate: 14595 	 duration: 504 
rate: 12504 	 duration: 500 
rate: 14016 	 duration: 500 
rate: 15384 	 duration: 500 
rate: 15000 	 duration: 500 
rate: 16152 	 duration: 500 
rate: 14568 	 duration: 500 
rate: 14856 	 duration: 500 
rate: 15480 	 duration: 500 
rate: 14832 	 duration: 500 
rate: 16944 	 duration: 500 
rate: 14640 	 duration: 500 
rate: 15072 	 duration: 500 
rate: 15120 	 duration: 500 
rate: 14616 	 duration: 500 
rate: 14586 	 duration: 501 
rate: 15912 	 duration: 500 
rate: 16992 	 duration: 500 
rate: 15000 	 duration: 500 
rate: 14616 	 duration: 500 
rate: 14520 	 duration: 500 
rate: 14280 	 duration: 500 
rate: 15264 	 duration: 500 
rate: 16032 	 duration: 500 
rate: 14520 	 duration: 500 
rate: 16824 	 duration: 500 
rate: 15216 	 duration: 500 
rate: 17112 	 duration: 500 
rate: 15504 	 duration: 500 
rate: 14904 	 duration: 500 
rate: 16176 	 duration: 500 
rate: 16440 	 duration: 500 
rate: 16704 	 duration: 500 
rate: 14616 	 duration: 500 
rate: 16512 	 duration: 500 
rate: 15480 	 duration: 500 
rate: 14952 	 duration: 500 
rate: 17160 	 duration: 500 
rate: 17904 	 duration: 500 
rate: 16800 	 duration: 500 
rate: 15696 	 duration: 500 
rate: 14616 	 duration: 500 
rate: 14448 	 duration: 500 
rate: 12790 	 duration: 501 
rate: 12528 	 duration: 500 
rate: 17040 	 duration: 500 
rate: 16128 	 duration: 500 
rate: 16128 	 duration: 500 
rate: 15480 	 duration: 500 
rate: 14832 	 duration: 500 
rate: 14586 	 duration: 501 
rate: 16104 	 duration: 500 
rate: 16224 	 duration: 500 
rate: 16152 	 duration: 500 
rate: 17712 	 duration: 500 
rate: 15024 	 duration: 500 
rate: 14592 	 duration: 500 
rate: 17208 	 duration: 500 
rate: 17088 	 duration: 500 
rate: 16608 	 duration: 500 
rate: 17880 	 duration: 500 
rate: 15168 	 duration: 500 
rate: 15048 	 duration: 500 
rate: 16104 	 duration: 500 
rate: 15024 	 duration: 500 
rate: 14712 	 duration: 500 
rate: 15768 	 duration: 500 
rate: 15960 	 duration: 500 
rate: 15528 	 duration: 500 
rate: 16440 	 duration: 500 
rate: 17160 	 duration: 500 
