#t:nan-nan ; rate:nan-nan
rate: 4776 	 duration: 500 
rate: 8232 	 duration: 500 
rate: 5617 	 duration: 502 
rate: 9988 	 duration: 501 
rate: 9413 	 duration: 501 
rate: 9992 	 duration: 502 
rate: 8136 	 duration: 500 
rate: 10658 	 duration: 501 
rate: 11688 	 duration: 500 
rate: 10642 	 duration: 504 
rate: 10802 	 duration: 501 
rate: 9149 	 duration: 501 
rate: 9179 	 duration: 502 
rate: 10296 	 duration: 500 
rate: 8868 	 duration: 502 
rate: 3100 	 duration: 507 
rate: 4071 	 duration: 501 
rate: 6264 	 duration: 500 
rate: 9024 	 duration: 500 
rate: 9896 	 duration: 502 
rate: 9485 	 duration: 501 
rate: 10254 	 duration: 502 
rate: 7142 	 duration: 504 
rate: 8958 	 duration: 501 
rate: 10152 	 duration: 500 
rate: 10416 	 duration: 500 
rate: 10992 	 duration: 500 
rate: 7753 	 duration: 503 
rate: 10231 	 duration: 502 
rate: 7992 	 duration: 503 
rate: 6870 	 duration: 503 
rate: 6672 	 duration: 500 
rate: 7984 	 duration: 502 
rate: 7320 	 duration: 500 
rate: 6924 	 duration: 506 
rate: 7377 	 duration: 501 
rate: 9072 	 duration: 500 
rate: 9360 	 duration: 500 
rate: 6960 	 duration: 500 
rate: 8502 	 duration: 501 
rate: 7280 	 duration: 506 
rate: 5088 	 duration: 500 
rate: 8040 	 duration: 500 
rate: 8149 	 duration: 508 
rate: 9576 	 duration: 500 
rate: 9705 	 duration: 502 
rate: 8376 	 duration: 500 
rate: 9648 	 duration: 500 
rate: 8407 	 duration: 501 
rate: 8095 	 duration: 501 
rate: 9296 	 duration: 506 
rate: 8507 	 duration: 512 
rate: 8958 	 duration: 501 
rate: 9960 	 duration: 500 
rate: 7608 	 duration: 500 
rate: 4632 	 duration: 500 
rate: 3458 	 duration: 510 
rate: 4095 	 duration: 501 
rate: 4944 	 duration: 500 
rate: 5163 	 duration: 502 
rate: 5278 	 duration: 507 
rate: 3408 	 duration: 500 
rate: 7392 	 duration: 500 
rate: 7104 	 duration: 500 
rate: 4485 	 duration: 503 
rate: 2736 	 duration: 500 
rate: 4440 	 duration: 500 
rate: 3231 	 duration: 505 
rate: 4432 	 duration: 509 
rate: 2904 	 duration: 500 
rate: 3394 	 duration: 502 
rate: 5184 	 duration: 500 
rate: 8856 	 duration: 500 
rate: 9216 	 duration: 500 
rate: 8328 	 duration: 500 
rate: 8884 	 duration: 520 
rate: 7544 	 duration: 501 
rate: 7353 	 duration: 501 
rate: 4752 	 duration: 500 
rate: 7440 	 duration: 500 
rate: 7032 	 duration: 500 
rate: 8352 	 duration: 500 
rate: 5988 	 duration: 501 
rate: 10682 	 duration: 501 
rate: 10200 	 duration: 500 
rate: 8040 	 duration: 500 
rate: 8023 	 duration: 507 
rate: 7353 	 duration: 501 
rate: 9029 	 duration: 501 
rate: 8479 	 duration: 501 
rate: 9566 	 duration: 503 
rate: 10896 	 duration: 500 
rate: 10968 	 duration: 500 
rate: 10464 	 duration: 500 
rate: 9048 	 duration: 500 
rate: 9072 	 duration: 500 
rate: 8760 	 duration: 500 
rate: 5844 	 duration: 503 
rate: 8088 	 duration: 500 
rate: 5472 	 duration: 500 
rate: 5521 	 duration: 502 
rate: 7832 	 duration: 501 
rate: 9792 	 duration: 500 
rate: 10488 	 duration: 500 
rate: 7320 	 duration: 500 
rate: 10922 	 duration: 501 
rate: 7027 	 duration: 502 
rate: 7488 	 duration: 500 
rate: 6960 	 duration: 500 
rate: 9792 	 duration: 500 
rate: 9485 	 duration: 501 
rate: 8064 	 duration: 500 
rate: 4502 	 duration: 501 
rate: 8664 	 duration: 500 
rate: 9944 	 duration: 502 
rate: 8664 	 duration: 500 
rate: 11568 	 duration: 501 
rate: 10502 	 duration: 505 
rate: 9988 	 duration: 501 
rate: 11544 	 duration: 500 
rate: 10080 	 duration: 500 
rate: 10880 	 duration: 504 
rate: 8952 	 duration: 500 
rate: 9000 	 duration: 500 
rate: 9776 	 duration: 502 
rate: 6047 	 duration: 502 
rate: 9024 	 duration: 500 
rate: 9864 	 duration: 500 
rate: 8411 	 duration: 505 
rate: 9476 	 duration: 504 
rate: 5976 	 duration: 502 
rate: 4704 	 duration: 500 
rate: 6240 	 duration: 500 
rate: 4416 	 duration: 500 
rate: 4476 	 duration: 504 
rate: 3041 	 duration: 501 
rate: 4344 	 duration: 500 
rate: 5472 	 duration: 500 
rate: 5400 	 duration: 500 
rate: 6264 	 duration: 500 
rate: 6700 	 duration: 505 
rate: 4253 	 duration: 505 
rate: 5640 	 duration: 500 
rate: 7603 	 duration: 505 
rate: 8808 	 duration: 500 
rate: 12521 	 duration: 506 
rate: 6624 	 duration: 500 
rate: 2142 	 duration: 504 
rate: 6600 	 duration: 500 
rate: 7968 	 duration: 500 
rate: 8964 	 duration: 502 
rate: 8677 	 duration: 502 
rate: 4728 	 duration: 500 
rate: 8568 	 duration: 500 
rate: 8199 	 duration: 502 
rate: 6807 	 duration: 520 
rate: 5760 	 duration: 500 
rate: 8136 	 duration: 500 
rate: 7560 	 duration: 500 
rate: 6576 	 duration: 500 
rate: 5832 	 duration: 500 
rate: 9648 	 duration: 500 
rate: 4725 	 duration: 513 
rate: 6047 	 duration: 502 
rate: 6912 	 duration: 500 
rate: 9768 	 duration: 500 
rate: 5293 	 duration: 501 
rate: 9423 	 duration: 503 
rate: 11112 	 duration: 500 
rate: 9179 	 duration: 502 
rate: 9537 	 duration: 502 
rate: 9149 	 duration: 501 
rate: 6273 	 duration: 505 
rate: 8112 	 duration: 500 
rate: 7872 	 duration: 500 
rate: 9972 	 duration: 503 
rate: 5058 	 duration: 510 
rate: 7228 	 duration: 508 
rate: 8838 	 duration: 501 
rate: 8023 	 duration: 501 
rate: 8874 	 duration: 503 
rate: 9370 	 duration: 502 
rate: 6095 	 duration: 502 
rate: 8151 	 duration: 502 
rate: 8232 	 duration: 500 
rate: 5190 	 duration: 504 
rate: 6360 	 duration: 500 
rate: 8649 	 duration: 505 
rate: 7770 	 duration: 505 
rate: 3249 	 duration: 517 
rate: 6874 	 duration: 501 
rate: 7204 	 duration: 503 
rate: 8431 	 duration: 501 
rate: 7200 	 duration: 500 
rate: 5245 	 duration: 501 
rate: 9131 	 duration: 502 
rate: 7880 	 duration: 504 
rate: 6658 	 duration: 501 
rate: 7808 	 duration: 501 
