800 ; 1643084718576
1500 ; 1643084723624
800 ; 1643084728675
1500 ; 1643084733727
800 ; 1643084738775
1500 ; 1643084743826
800 ; 1643084748872
1500 ; 1643084753913
800 ; 1643084758959
1500 ; 1643084764006
800 ; 1643084769045
1500 ; 1643084774094
800 ; 1643084779145
1500 ; 1643084784188
800 ; 1643084789229
1500 ; 1643084794274
800 ; 1643084799325
1500 ; 1643084804367
800 ; 1643084809380
1500 ; 1643084814399
800 ; 1643084819418
