#t:nan-nan ; rate:nan-nan
rate: 20952 	 duration: 500 
rate: 21264 	 duration: 500 
rate: 20808 	 duration: 500 
rate: 18312 	 duration: 500 
rate: 25032 	 duration: 500 
rate: 23160 	 duration: 500 
rate: 20040 	 duration: 500 
rate: 20880 	 duration: 500 
rate: 20976 	 duration: 500 
rate: 20136 	 duration: 500 
rate: 22008 	 duration: 500 
rate: 19314 	 duration: 502 
rate: 15552 	 duration: 500 
rate: 15048 	 duration: 500 
rate: 21600 	 duration: 500 
rate: 20976 	 duration: 500 
rate: 17640 	 duration: 500 
rate: 15120 	 duration: 500 
rate: 13680 	 duration: 500 
rate: 14376 	 duration: 500 
rate: 15696 	 duration: 500 
rate: 18216 	 duration: 500 
rate: 18576 	 duration: 500 
rate: 20328 	 duration: 500 
rate: 19632 	 duration: 500 
rate: 21312 	 duration: 500 
rate: 20472 	 duration: 500 
rate: 21000 	 duration: 500 
rate: 20136 	 duration: 500 
rate: 19176 	 duration: 500 
rate: 22512 	 duration: 500 
rate: 22440 	 duration: 500 
rate: 19104 	 duration: 500 
rate: 19464 	 duration: 500 
rate: 16896 	 duration: 500 
rate: 18528 	 duration: 500 
rate: 21384 	 duration: 500 
rate: 19776 	 duration: 500 
rate: 19392 	 duration: 500 
rate: 18857 	 duration: 504 
rate: 20856 	 duration: 500 
rate: 11117 	 duration: 503 
rate: 6930 	 duration: 516 
rate: 6748 	 duration: 505 
rate: 6874 	 duration: 501 
rate: 4694 	 duration: 501 
rate: 5568 	 duration: 500 
rate: 7377 	 duration: 501 
rate: 5208 	 duration: 500 
rate: 4032 	 duration: 500 
rate: 2275 	 duration: 522 
rate: 2904 	 duration: 500 
rate: 3377 	 duration: 501 
rate: 5786 	 duration: 506 
rate: 6000 	 duration: 502 
rate: 5317 	 duration: 501 
rate: 2958 	 duration: 507 
rate: 4316 	 duration: 506 
rate: 11568 	 duration: 500 
rate: 13820 	 duration: 501 
rate: 10377 	 duration: 503 
rate: 13632 	 duration: 500 
rate: 17184 	 duration: 500 
rate: 8199 	 duration: 502 
rate: 9312 	 duration: 500 
rate: 10968 	 duration: 500 
rate: 13604 	 duration: 501 
rate: 12240 	 duration: 500 
rate: 15377 	 duration: 501 
rate: 14904 	 duration: 500 
rate: 13632 	 duration: 500 
rate: 12408 	 duration: 500 
rate: 11736 	 duration: 500 
rate: 11568 	 duration: 500 
rate: 11112 	 duration: 500 
rate: 11688 	 duration: 501 
rate: 11688 	 duration: 500 
rate: 8085 	 duration: 564 
rate: 6168 	 duration: 500 
rate: 9312 	 duration: 500 
rate: 11690 	 duration: 504 
rate: 3142 	 duration: 504 
rate: 4488 	 duration: 500 
rate: 3864 	 duration: 500 
rate: 18000 	 duration: 500 
rate: 21720 	 duration: 500 
rate: 20616 	 duration: 500 
rate: 17904 	 duration: 500 
rate: 24000 	 duration: 500 
rate: 21960 	 duration: 500 
rate: 20448 	 duration: 500 
rate: 22776 	 duration: 500 
rate: 23640 	 duration: 500 
rate: 19272 	 duration: 500 
rate: 20544 	 duration: 500 
rate: 24048 	 duration: 500 
rate: 20832 	 duration: 500 
