#t:nan-nan ; rate:nan-nan
rate: 4709 	 duration: 502 
rate: 4039 	 duration: 508 
rate: 3497 	 duration: 501 
rate: 3370 	 duration: 502 
rate: 4128 	 duration: 500 
rate: 6690 	 duration: 504 
rate: 5189 	 duration: 518 
rate: 3905 	 duration: 507 
rate: 8448 	 duration: 500 
rate: 9203 	 duration: 502 
rate: 9984 	 duration: 500 
rate: 9585 	 duration: 502 
rate: 5338 	 duration: 508 
rate: 5352 	 duration: 500 
rate: 8857 	 duration: 504 
rate: 3322 	 duration: 502 
rate: 6203 	 duration: 501 
rate: 5330 	 duration: 502 
rate: 8759 	 duration: 511 
rate: 3168 	 duration: 500 
rate: 5269 	 duration: 501 
rate: 9000 	 duration: 500 
rate: 8472 	 duration: 500 
rate: 3035 	 duration: 502 
rate: 5067 	 duration: 502 
rate: 9571 	 duration: 504 
rate: 7739 	 duration: 569 
rate: 2970 	 duration: 513 
rate: 5064 	 duration: 500 
rate: 2604 	 duration: 539 
rate: 2774 	 duration: 506 
rate: 5616 	 duration: 500 
rate: 6192 	 duration: 500 
rate: 4580 	 duration: 503 
rate: 10392 	 duration: 500 
rate: 2952 	 duration: 500 
rate: 10464 	 duration: 500 
rate: 17520 	 duration: 500 
rate: 18792 	 duration: 500 
rate: 18672 	 duration: 500 
rate: 18528 	 duration: 500 
rate: 9516 	 duration: 517 
rate: 9288 	 duration: 500 
rate: 18600 	 duration: 500 
rate: 18912 	 duration: 500 
rate: 20424 	 duration: 500 
rate: 5988 	 duration: 503 
rate: 7296 	 duration: 500 
rate: 5284 	 duration: 520 
rate: 12432 	 duration: 500 
rate: 8568 	 duration: 500 
rate: 8520 	 duration: 500 
rate: 6048 	 duration: 500 
rate: 18888 	 duration: 500 
rate: 13632 	 duration: 500 
rate: 14400 	 duration: 500 
rate: 17832 	 duration: 500 
rate: 17712 	 duration: 500 
rate: 16584 	 duration: 500 
rate: 14544 	 duration: 500 
rate: 15768 	 duration: 500 
rate: 14448 	 duration: 500 
rate: 15528 	 duration: 500 
rate: 17952 	 duration: 500 
rate: 18096 	 duration: 500 
rate: 19560 	 duration: 500 
rate: 19656 	 duration: 500 
rate: 20232 	 duration: 500 
rate: 19368 	 duration: 500 
rate: 14400 	 duration: 500 
rate: 12168 	 duration: 500 
rate: 18768 	 duration: 500 
rate: 16215 	 duration: 501 
rate: 11666 	 duration: 504 
rate: 11861 	 duration: 518 
rate: 14064 	 duration: 500 
rate: 15240 	 duration: 500 
rate: 15984 	 duration: 500 
rate: 15408 	 duration: 500 
rate: 17736 	 duration: 500 
rate: 19896 	 duration: 500 
rate: 18240 	 duration: 500 
rate: 8557 	 duration: 502 
rate: 12600 	 duration: 500 
rate: 12840 	 duration: 500 
rate: 14568 	 duration: 500 
rate: 14994 	 duration: 501 
rate: 16248 	 duration: 500 
rate: 19344 	 duration: 500 
rate: 18936 	 duration: 500 
rate: 18240 	 duration: 500 
rate: 15240 	 duration: 500 
rate: 12648 	 duration: 500 
rate: 15384 	 duration: 500 
rate: 15168 	 duration: 500 
rate: 11352 	 duration: 500 
rate: 13896 	 duration: 500 
rate: 16560 	 duration: 500 
rate: 20232 	 duration: 500 
