#t:nan-nan ; rate:nan-nan
rate: 7601 	 duration: 502 
rate: 6456 	 duration: 500 
rate: 7008 	 duration: 500 
rate: 6000 	 duration: 510 
rate: 5904 	 duration: 500 
rate: 6376 	 duration: 510 
rate: 6552 	 duration: 500 
rate: 6358 	 duration: 502 
rate: 7238 	 duration: 504 
rate: 7113 	 duration: 501 
rate: 6093 	 duration: 514 
rate: 6059 	 duration: 503 
rate: 7512 	 duration: 500 
rate: 5596 	 duration: 506 
rate: 5077 	 duration: 501 
rate: 6083 	 duration: 501 
rate: 6035 	 duration: 501 
rate: 6425 	 duration: 508 
rate: 6441 	 duration: 503 
rate: 6420 	 duration: 514 
rate: 6669 	 duration: 502 
rate: 5964 	 duration: 505 
rate: 6744 	 duration: 500 
rate: 6799 	 duration: 503 
rate: 6312 	 duration: 500 
rate: 5160 	 duration: 500 
rate: 4680 	 duration: 500 
rate: 5678 	 duration: 522 
rate: 6879 	 duration: 532 
rate: 6380 	 duration: 504 
rate: 6412 	 duration: 524 
rate: 5073 	 duration: 570 
rate: 6720 	 duration: 500 
rate: 5928 	 duration: 502 
rate: 6249 	 duration: 505 
rate: 6155 	 duration: 501 
rate: 5774 	 duration: 505 
rate: 4992 	 duration: 500 
rate: 4681 	 duration: 505 
rate: 5200 	 duration: 510 
rate: 6840 	 duration: 500 
rate: 6166 	 duration: 504 
rate: 5648 	 duration: 512 
rate: 6334 	 duration: 502 
rate: 4758 	 duration: 575 
rate: 5163 	 duration: 502 
rate: 5139 	 duration: 502 
rate: 6093 	 duration: 514 
rate: 6227 	 duration: 501 
rate: 5206 	 duration: 537 
rate: 5832 	 duration: 502 
rate: 6430 	 duration: 502 
rate: 5426 	 duration: 502 
rate: 6768 	 duration: 500 
rate: 6164 	 duration: 512 
rate: 5616 	 duration: 500 
rate: 5856 	 duration: 500 
rate: 5640 	 duration: 500 
rate: 5652 	 duration: 501 
rate: 5156 	 duration: 512 
rate: 5354 	 duration: 502 
rate: 5617 	 duration: 502 
rate: 5328 	 duration: 500 
rate: 5628 	 duration: 501 
rate: 5379 	 duration: 522 
rate: 4910 	 duration: 501 
rate: 5917 	 duration: 507 
rate: 6330 	 duration: 508 
rate: 5964 	 duration: 501 
rate: 6564 	 duration: 510 
rate: 6778 	 duration: 501 
rate: 7272 	 duration: 500 
rate: 7704 	 duration: 500 
rate: 5328 	 duration: 500 
