#t:nan-nan ; rate:nan-nan
rate: 23280 	 duration: 500 
rate: 20496 	 duration: 500 
rate: 20592 	 duration: 500 
rate: 22344 	 duration: 500 
rate: 18864 	 duration: 500 
rate: 19752 	 duration: 500 
rate: 20472 	 duration: 500 
rate: 21072 	 duration: 500 
rate: 20040 	 duration: 500 
rate: 22152 	 duration: 500 
rate: 22920 	 duration: 500 
rate: 21960 	 duration: 500 
rate: 21600 	 duration: 500 
rate: 19936 	 duration: 502 
rate: 21240 	 duration: 500 
rate: 19680 	 duration: 500 
rate: 18024 	 duration: 500 
rate: 17520 	 duration: 500 
rate: 23088 	 duration: 500 
rate: 18888 	 duration: 500 
rate: 21048 	 duration: 500 
rate: 20568 	 duration: 500 
rate: 23688 	 duration: 500 
rate: 21168 	 duration: 500 
rate: 21624 	 duration: 500 
rate: 20760 	 duration: 500 
rate: 21672 	 duration: 500 
rate: 19992 	 duration: 500 
rate: 21480 	 duration: 500 
rate: 23544 	 duration: 500 
rate: 18672 	 duration: 500 
rate: 20544 	 duration: 500 
rate: 21984 	 duration: 500 
rate: 20472 	 duration: 500 
rate: 23808 	 duration: 500 
rate: 19344 	 duration: 500 
rate: 23280 	 duration: 500 
rate: 20592 	 duration: 500 
rate: 23256 	 duration: 500 
rate: 20088 	 duration: 500 
rate: 23208 	 duration: 500 
rate: 22056 	 duration: 500 
rate: 23064 	 duration: 500 
rate: 20976 	 duration: 500 
rate: 20880 	 duration: 500 
rate: 22512 	 duration: 500 
rate: 18576 	 duration: 500 
rate: 21288 	 duration: 500 
rate: 22080 	 duration: 500 
rate: 18696 	 duration: 500 
rate: 23688 	 duration: 500 
rate: 20928 	 duration: 500 
rate: 22920 	 duration: 500 
rate: 21432 	 duration: 500 
rate: 20784 	 duration: 500 
rate: 21480 	 duration: 500 
rate: 20784 	 duration: 500 
rate: 19920 	 duration: 500 
rate: 20688 	 duration: 500 
rate: 21024 	 duration: 500 
rate: 20880 	 duration: 500 
rate: 19488 	 duration: 500 
rate: 20544 	 duration: 500 
rate: 21960 	 duration: 500 
rate: 19056 	 duration: 500 
rate: 23232 	 duration: 500 
rate: 18048 	 duration: 500 
rate: 23088 	 duration: 500 
rate: 22944 	 duration: 500 
rate: 21936 	 duration: 500 
rate: 25416 	 duration: 500 
rate: 21840 	 duration: 500 
rate: 20208 	 duration: 500 
rate: 20328 	 duration: 500 
rate: 22176 	 duration: 500 
rate: 20007 	 duration: 505 
rate: 14400 	 duration: 500 
rate: 16488 	 duration: 500 
rate: 12838 	 duration: 501 
rate: 14664 	 duration: 500 
rate: 12216 	 duration: 500 
rate: 16176 	 duration: 500 
rate: 15238 	 duration: 504 
rate: 18672 	 duration: 500 
rate: 21576 	 duration: 500 
rate: 22128 	 duration: 500 
rate: 22008 	 duration: 500 
rate: 21504 	 duration: 500 
rate: 20448 	 duration: 500 
rate: 20784 	 duration: 500 
rate: 20880 	 duration: 500 
rate: 19776 	 duration: 500 
rate: 21720 	 duration: 500 
rate: 18384 	 duration: 500 
rate: 21504 	 duration: 500 
rate: 22344 	 duration: 500 
rate: 24120 	 duration: 500 
rate: 21552 	 duration: 500 
rate: 21192 	 duration: 500 
rate: 21240 	 duration: 500 
rate: 21384 	 duration: 500 
rate: 21960 	 duration: 500 
rate: 17328 	 duration: 500 
rate: 18312 	 duration: 500 
rate: 20880 	 duration: 500 
rate: 21312 	 duration: 500 
rate: 21360 	 duration: 500 
rate: 19464 	 duration: 500 
rate: 22032 	 duration: 500 
rate: 18216 	 duration: 500 
rate: 23160 	 duration: 500 
rate: 20616 	 duration: 500 
rate: 17880 	 duration: 500 
rate: 22896 	 duration: 500 
rate: 19920 	 duration: 500 
rate: 22344 	 duration: 500 
rate: 20472 	 duration: 500 
rate: 20952 	 duration: 500 
rate: 22896 	 duration: 500 
rate: 19512 	 duration: 500 
rate: 20928 	 duration: 500 
rate: 19728 	 duration: 500 
rate: 22752 	 duration: 500 
rate: 20040 	 duration: 500 
rate: 20448 	 duration: 500 
rate: 21168 	 duration: 500 
rate: 24168 	 duration: 500 
rate: 20808 	 duration: 500 
rate: 20544 	 duration: 500 
rate: 20712 	 duration: 500 
rate: 24504 	 duration: 500 
rate: 19536 	 duration: 500 
rate: 22224 	 duration: 500 
rate: 18672 	 duration: 500 
rate: 23256 	 duration: 500 
rate: 20952 	 duration: 500 
rate: 20352 	 duration: 500 
rate: 21600 	 duration: 500 
rate: 20808 	 duration: 500 
rate: 19944 	 duration: 500 
rate: 21552 	 duration: 500 
rate: 21624 	 duration: 500 
rate: 20064 	 duration: 500 
rate: 19608 	 duration: 500 
rate: 15792 	 duration: 500 
rate: 22944 	 duration: 500 
rate: 26688 	 duration: 500 
rate: 22608 	 duration: 500 
rate: 22560 	 duration: 500 
rate: 18648 	 duration: 500 
rate: 20184 	 duration: 500 
rate: 18816 	 duration: 500 
rate: 18624 	 duration: 500 
rate: 21432 	 duration: 500 
rate: 21240 	 duration: 500 
rate: 21960 	 duration: 500 
rate: 22008 	 duration: 500 
rate: 21576 	 duration: 500 
rate: 21840 	 duration: 500 
rate: 21792 	 duration: 500 
rate: 21888 	 duration: 500 
rate: 19632 	 duration: 500 
rate: 20952 	 duration: 500 
rate: 22680 	 duration: 500 
rate: 21288 	 duration: 500 
rate: 19392 	 duration: 500 
rate: 22416 	 duration: 500 
rate: 22200 	 duration: 500 
rate: 22008 	 duration: 500 
rate: 19608 	 duration: 500 
rate: 22224 	 duration: 500 
rate: 20688 	 duration: 500 
rate: 21312 	 duration: 500 
rate: 20832 	 duration: 500 
rate: 23280 	 duration: 500 
rate: 20376 	 duration: 500 
rate: 20688 	 duration: 500 
rate: 20328 	 duration: 500 
rate: 24024 	 duration: 500 
rate: 24888 	 duration: 500 
rate: 22008 	 duration: 500 
rate: 19560 	 duration: 500 
rate: 20160 	 duration: 500 
rate: 18912 	 duration: 500 
rate: 21120 	 duration: 500 
rate: 20424 	 duration: 500 
rate: 20592 	 duration: 500 
rate: 22176 	 duration: 500 
rate: 19368 	 duration: 500 
rate: 20760 	 duration: 500 
rate: 20880 	 duration: 500 
rate: 18312 	 duration: 500 
rate: 16920 	 duration: 500 
rate: 21672 	 duration: 500 
rate: 22872 	 duration: 500 
rate: 20232 	 duration: 500 
rate: 17256 	 duration: 500 
rate: 23736 	 duration: 500 
rate: 20472 	 duration: 500 
