#t:nan-nan ; rate:nan-nan
rate: 9456 	 duration: 500 
rate: 8616 	 duration: 500 
rate: 7784 	 duration: 501 
rate: 6789 	 duration: 509 
rate: 5507 	 duration: 512 
rate: 5544 	 duration: 500 
rate: 7476 	 duration: 504 
rate: 7872 	 duration: 500 
rate: 4747 	 duration: 503 
rate: 4680 	 duration: 500 
rate: 4344 	 duration: 500 
rate: 3566 	 duration: 508 
rate: 5568 	 duration: 500 
rate: 6024 	 duration: 500 
rate: 2796 	 duration: 515 
rate: 2815 	 duration: 503 
rate: 6754 	 duration: 501 
rate: 6393 	 duration: 503 
rate: 3888 	 duration: 500 
rate: 5210 	 duration: 509 
rate: 5940 	 duration: 505 
rate: 6382 	 duration: 502 
rate: 6000 	 duration: 500 
rate: 3976 	 duration: 516 
rate: 5268 	 duration: 533 
rate: 8287 	 duration: 501 
rate: 4869 	 duration: 520 
rate: 3628 	 duration: 506 
rate: 6131 	 duration: 501 
rate: 2671 	 duration: 503 
rate: 5197 	 duration: 501 
rate: 4728 	 duration: 500 
rate: 8119 	 duration: 535 
rate: 14538 	 duration: 501 
rate: 13824 	 duration: 500 
rate: 14112 	 duration: 500 
rate: 13248 	 duration: 500 
rate: 13824 	 duration: 500 
rate: 13944 	 duration: 500 
rate: 11305 	 duration: 501 
rate: 7320 	 duration: 500 
rate: 9984 	 duration: 500 
rate: 8184 	 duration: 500 
rate: 10152 	 duration: 500 
rate: 9652 	 duration: 501 
rate: 8801 	 duration: 514 
rate: 7464 	 duration: 500 
rate: 6467 	 duration: 501 
rate: 7560 	 duration: 500 
rate: 7410 	 duration: 502 
rate: 8280 	 duration: 500 
rate: 7920 	 duration: 506 
rate: 9580 	 duration: 501 
rate: 4455 	 duration: 501 
rate: 4390 	 duration: 522 
rate: 3936 	 duration: 500 
rate: 3480 	 duration: 500 
rate: 5714 	 duration: 504 
rate: 4920 	 duration: 500 
rate: 6168 	 duration: 500 
rate: 4350 	 duration: 502 
rate: 4036 	 duration: 544 
rate: 3744 	 duration: 500 
rate: 3238 	 duration: 504 
rate: 2240 	 duration: 525 
rate: 2395 	 duration: 511 
rate: 3120 	 duration: 500 
rate: 4862 	 duration: 501 
rate: 3287 	 duration: 511 
rate: 1315 	 duration: 511 
rate: 1920 	 duration: 500 
rate: 1978 	 duration: 564 
rate: 7728 	 duration: 500 
rate: 5370 	 duration: 505 
rate: 4825 	 duration: 562 
rate: 5235 	 duration: 502 
rate: 2106 	 duration: 507 
rate: 4574 	 duration: 501 
rate: 5736 	 duration: 500 
rate: 8729 	 duration: 532 
rate: 8239 	 duration: 501 
rate: 4296 	 duration: 500 
rate: 6288 	 duration: 500 
rate: 6200 	 duration: 509 
rate: 6312 	 duration: 500 
rate: 7076 	 duration: 507 
rate: 3456 	 duration: 500 
rate: 8232 	 duration: 500 
rate: 8838 	 duration: 501 
rate: 4944 	 duration: 500 
rate: 7608 	 duration: 500 
rate: 10059 	 duration: 501 
rate: 10440 	 duration: 500 
rate: 9011 	 duration: 510 
rate: 3125 	 duration: 503 
rate: 9173 	 duration: 501 
rate: 6047 	 duration: 508 
rate: 3744 	 duration: 500 
rate: 8232 	 duration: 500 
rate: 7683 	 duration: 506 
rate: 11832 	 duration: 500 
rate: 14160 	 duration: 500 
rate: 6294 	 duration: 530 
rate: 16814 	 duration: 501 
rate: 13872 	 duration: 500 
rate: 15408 	 duration: 500 
rate: 15604 	 duration: 506 
rate: 12432 	 duration: 500 
rate: 13752 	 duration: 500 
rate: 20760 	 duration: 500 
rate: 19176 	 duration: 500 
rate: 11544 	 duration: 500 
rate: 17496 	 duration: 500 
rate: 14433 	 duration: 503 
rate: 10795 	 duration: 508 
rate: 6696 	 duration: 500 
rate: 6672 	 duration: 500 
rate: 6864 	 duration: 500 
rate: 10776 	 duration: 500 
rate: 13056 	 duration: 500 
rate: 14544 	 duration: 500 
rate: 17832 	 duration: 500 
rate: 18216 	 duration: 500 
rate: 20232 	 duration: 500 
rate: 8581 	 duration: 502 
rate: 8988 	 duration: 502 
rate: 6443 	 duration: 501 
rate: 4872 	 duration: 500 
rate: 7272 	 duration: 500 
rate: 6035 	 duration: 501 
rate: 7317 	 duration: 510 
rate: 9107 	 duration: 502 
rate: 11232 	 duration: 500 
rate: 12047 	 duration: 506 
rate: 10296 	 duration: 500 
rate: 17376 	 duration: 500 
rate: 13896 	 duration: 500 
rate: 16704 	 duration: 500 
rate: 9768 	 duration: 500 
rate: 9312 	 duration: 500 
rate: 9888 	 duration: 500 
rate: 9792 	 duration: 500 
rate: 12622 	 duration: 501 
rate: 11712 	 duration: 500 
rate: 13896 	 duration: 500 
rate: 15432 	 duration: 500 
rate: 20016 	 duration: 500 
rate: 15992 	 duration: 502 
rate: 15600 	 duration: 500 
rate: 20784 	 duration: 500 
rate: 19464 	 duration: 500 
rate: 19584 	 duration: 500 
rate: 17019 	 duration: 502 
rate: 19272 	 duration: 500 
rate: 17448 	 duration: 500 
rate: 12672 	 duration: 500 
rate: 16368 	 duration: 500 
rate: 16015 	 duration: 502 
rate: 17760 	 duration: 500 
rate: 15000 	 duration: 500 
rate: 15425 	 duration: 501 
rate: 13992 	 duration: 500 
rate: 19200 	 duration: 500 
rate: 14045 	 duration: 528 
rate: 13992 	 duration: 500 
rate: 19632 	 duration: 500 
rate: 14952 	 duration: 500 
rate: 14251 	 duration: 501 
rate: 18000 	 duration: 500 
rate: 18696 	 duration: 500 
rate: 18624 	 duration: 500 
rate: 13195 	 duration: 502 
rate: 13464 	 duration: 500 
rate: 8856 	 duration: 500 
rate: 11137 	 duration: 501 
rate: 15072 	 duration: 500 
rate: 14016 	 duration: 500 
rate: 13296 	 duration: 500 
rate: 16056 	 duration: 500 
rate: 10262 	 duration: 518 
rate: 16320 	 duration: 500 
rate: 19728 	 duration: 500 
rate: 20112 	 duration: 500 
rate: 17760 	 duration: 500 
rate: 17808 	 duration: 500 
rate: 21240 	 duration: 500 
rate: 14280 	 duration: 500 
rate: 16104 	 duration: 500 
rate: 19680 	 duration: 500 
rate: 18984 	 duration: 500 
rate: 17016 	 duration: 500 
rate: 20088 	 duration: 500 
rate: 16776 	 duration: 500 
rate: 11738 	 duration: 504 
rate: 7680 	 duration: 500 
rate: 8605 	 duration: 502 
rate: 12546 	 duration: 505 
rate: 15888 	 duration: 500 
rate: 19560 	 duration: 500 
rate: 19281 	 duration: 501 
rate: 16824 	 duration: 500 
rate: 18912 	 duration: 500 
rate: 18048 	 duration: 500 
rate: 20280 	 duration: 500 
rate: 14424 	 duration: 500 
rate: 16080 	 duration: 500 
rate: 17544 	 duration: 500 
rate: 18528 	 duration: 500 
rate: 19320 	 duration: 500 
rate: 19992 	 duration: 500 
rate: 11544 	 duration: 500 
rate: 6202 	 duration: 503 
rate: 4440 	 duration: 500 
rate: 6525 	 duration: 502 
rate: 6251 	 duration: 501 
rate: 8808 	 duration: 500 
rate: 8335 	 duration: 501 
rate: 7176 	 duration: 500 
rate: 11160 	 duration: 500 
rate: 15456 	 duration: 500 
rate: 18432 	 duration: 500 
rate: 20496 	 duration: 500 
rate: 20616 	 duration: 500 
rate: 17232 	 duration: 500 
rate: 13848 	 duration: 500 
rate: 13464 	 duration: 500 
rate: 14400 	 duration: 500 
rate: 10745 	 duration: 507 
rate: 7180 	 duration: 503 
rate: 5258 	 duration: 502 
rate: 7705 	 duration: 517 
rate: 4128 	 duration: 500 
rate: 7872 	 duration: 503 
rate: 7422 	 duration: 506 
rate: 10015 	 duration: 502 
rate: 8727 	 duration: 506 
rate: 7419 	 duration: 503 
rate: 12165 	 duration: 508 
rate: 13320 	 duration: 500 
rate: 9124 	 duration: 505 
rate: 4392 	 duration: 500 
rate: 4944 	 duration: 500 
rate: 6504 	 duration: 500 
rate: 10584 	 duration: 500 
rate: 9408 	 duration: 500 
rate: 12648 	 duration: 500 
rate: 11016 	 duration: 500 
rate: 13152 	 duration: 500 
rate: 12071 	 duration: 501 
rate: 11726 	 duration: 526 
rate: 5739 	 duration: 506 
rate: 5760 	 duration: 500 
rate: 12360 	 duration: 500 
rate: 16111 	 duration: 502 
rate: 19392 	 duration: 500 
rate: 17184 	 duration: 500 
rate: 12980 	 duration: 502 
rate: 10944 	 duration: 500 
rate: 11040 	 duration: 500 
rate: 12190 	 duration: 503 
rate: 10852 	 duration: 502 
rate: 12696 	 duration: 500 
rate: 15960 	 duration: 500 
rate: 7161 	 duration: 501 
rate: 4547 	 duration: 504 
rate: 10344 	 duration: 500 
rate: 16151 	 duration: 503 
rate: 15921 	 duration: 563 
rate: 21528 	 duration: 500 
rate: 18491 	 duration: 501 
rate: 20856 	 duration: 500 
rate: 17256 	 duration: 500 
rate: 16565 	 duration: 502 
rate: 15540 	 duration: 505 
rate: 11041 	 duration: 501 
rate: 12694 	 duration: 501 
rate: 7079 	 duration: 539 
rate: 6669 	 duration: 511 
rate: 10512 	 duration: 500 
rate: 16872 	 duration: 500 
rate: 19224 	 duration: 500 
rate: 20832 	 duration: 500 
rate: 19104 	 duration: 500 
rate: 14700 	 duration: 511 
rate: 13704 	 duration: 500 
rate: 13216 	 duration: 503 
rate: 14160 	 duration: 500 
rate: 13844 	 duration: 501 
rate: 14496 	 duration: 500 
rate: 12984 	 duration: 500 
rate: 8640 	 duration: 500 
rate: 6000 	 duration: 502 
rate: 9956 	 duration: 505 
rate: 15960 	 duration: 500 
rate: 19047 	 duration: 504 
rate: 17200 	 duration: 503 
rate: 13188 	 duration: 515 
rate: 15120 	 duration: 500 
rate: 17112 	 duration: 500 
rate: 12696 	 duration: 500 
rate: 15384 	 duration: 500 
rate: 18672 	 duration: 500 
rate: 20640 	 duration: 500 
rate: 19608 	 duration: 500 
rate: 20976 	 duration: 500 
rate: 11640 	 duration: 500 
rate: 7634 	 duration: 503 
rate: 4990 	 duration: 505 
rate: 8664 	 duration: 518 
rate: 12744 	 duration: 500 
rate: 18048 	 duration: 500 
rate: 20862 	 duration: 501 
rate: 10159 	 duration: 502 
rate: 10852 	 duration: 502 
rate: 9744 	 duration: 500 
rate: 12720 	 duration: 500 
rate: 11376 	 duration: 500 
rate: 11784 	 duration: 501 
rate: 13008 	 duration: 500 
rate: 10920 	 duration: 500 
rate: 17760 	 duration: 500 
rate: 18216 	 duration: 500 
rate: 9456 	 duration: 500 
rate: 6452 	 duration: 504 
rate: 11544 	 duration: 500 
rate: 9552 	 duration: 500 
rate: 7440 	 duration: 500 
rate: 12960 	 duration: 500 
rate: 18576 	 duration: 500 
rate: 19368 	 duration: 500 
rate: 14706 	 duration: 501 
rate: 14904 	 duration: 500 
rate: 18072 	 duration: 500 
rate: 12848 	 duration: 509 
rate: 5085 	 duration: 505 
rate: 3960 	 duration: 500 
rate: 3346 	 duration: 502 
rate: 10592 	 duration: 503 
rate: 11260 	 duration: 503 
rate: 8844 	 duration: 502 
rate: 7553 	 duration: 502 
rate: 8760 	 duration: 500 
rate: 6603 	 duration: 507 
rate: 6538 	 duration: 501 
rate: 6504 	 duration: 500 
rate: 5450 	 duration: 502 
rate: 3259 	 duration: 508 
rate: 4398 	 duration: 502 
rate: 3431 	 duration: 521 
rate: 10248 	 duration: 500 
rate: 9744 	 duration: 500 
rate: 7529 	 duration: 502 
rate: 10896 	 duration: 500 
rate: 13261 	 duration: 504 
rate: 7680 	 duration: 500 
rate: 7152 	 duration: 500 
rate: 11786 	 duration: 506 
rate: 5280 	 duration: 500 
rate: 4560 	 duration: 500 
rate: 6024 	 duration: 500 
rate: 8701 	 duration: 502 
rate: 11416 	 duration: 514 
rate: 11928 	 duration: 500 
rate: 12088 	 duration: 545 
rate: 17928 	 duration: 500 
rate: 14520 	 duration: 500 
rate: 12000 	 duration: 501 
rate: 14184 	 duration: 500 
rate: 16470 	 duration: 502 
rate: 13896 	 duration: 500 
rate: 14664 	 duration: 500 
rate: 15528 	 duration: 500 
rate: 18864 	 duration: 500 
rate: 17160 	 duration: 500 
rate: 13416 	 duration: 500 
rate: 16032 	 duration: 500 
rate: 12335 	 duration: 501 
rate: 12288 	 duration: 500 
rate: 10107 	 duration: 501 
rate: 8900 	 duration: 515 
rate: 10656 	 duration: 500 
rate: 12672 	 duration: 500 
rate: 10944 	 duration: 500 
rate: 9328 	 duration: 521 
rate: 11640 	 duration: 500 
rate: 14952 	 duration: 500 
rate: 14538 	 duration: 501 
rate: 11520 	 duration: 500 
rate: 15035 	 duration: 502 
rate: 11404 	 duration: 504 
rate: 11184 	 duration: 500 
rate: 15624 	 duration: 500 
rate: 18392 	 duration: 505 
rate: 15864 	 duration: 500 
rate: 18059 	 duration: 501 
rate: 11376 	 duration: 500 
rate: 5964 	 duration: 509 
rate: 5433 	 duration: 508 
rate: 9561 	 duration: 502 
rate: 3576 	 duration: 500 
rate: 4935 	 duration: 513 
rate: 8733 	 duration: 507 
rate: 11424 	 duration: 500 
rate: 5304 	 duration: 500 
rate: 11688 	 duration: 500 
rate: 12763 	 duration: 503 
rate: 6863 	 duration: 514 
rate: 5433 	 duration: 508 
rate: 3161 	 duration: 501 
rate: 5016 	 duration: 500 
rate: 5616 	 duration: 500 
rate: 3624 	 duration: 500 
rate: 6768 	 duration: 500 
rate: 7728 	 duration: 500 
rate: 8862 	 duration: 501 
rate: 10814 	 duration: 506 
rate: 9600 	 duration: 500 
rate: 9696 	 duration: 500 
rate: 10392 	 duration: 500 
rate: 11808 	 duration: 500 
rate: 13700 	 duration: 501 
rate: 13224 	 duration: 500 
rate: 13128 	 duration: 500 
rate: 12192 	 duration: 500 
rate: 10740 	 duration: 505 
rate: 10992 	 duration: 500 
rate: 11402 	 duration: 502 
rate: 14952 	 duration: 500 
rate: 15011 	 duration: 502 
rate: 13632 	 duration: 500 
rate: 15640 	 duration: 501 
rate: 12763 	 duration: 503 
rate: 12950 	 duration: 505 
rate: 11160 	 duration: 500 
rate: 13937 	 duration: 508 
rate: 11842 	 duration: 533 
rate: 10224 	 duration: 507 
rate: 9696 	 duration: 500 
rate: 12000 	 duration: 501 
rate: 13176 	 duration: 500 
rate: 17448 	 duration: 500 
rate: 16512 	 duration: 500 
rate: 8502 	 duration: 501 
rate: 11880 	 duration: 500 
rate: 9779 	 duration: 508 
rate: 14448 	 duration: 500 
rate: 12912 	 duration: 500 
rate: 14928 	 duration: 500 
rate: 14695 	 duration: 503 
rate: 14495 	 duration: 505 
rate: 12816 	 duration: 500 
rate: 13437 	 duration: 501 
rate: 13872 	 duration: 500 
rate: 13368 	 duration: 500 
rate: 14664 	 duration: 500 
rate: 10800 	 duration: 500 
rate: 10704 	 duration: 500 
rate: 12309 	 duration: 504 
rate: 12047 	 duration: 504 
rate: 16368 	 duration: 500 
rate: 15528 	 duration: 500 
rate: 13656 	 duration: 500 
rate: 10926 	 duration: 503 
rate: 7729 	 duration: 503 
rate: 10536 	 duration: 500 
rate: 12816 	 duration: 500 
rate: 13440 	 duration: 500 
rate: 12864 	 duration: 500 
rate: 11856 	 duration: 500 
