#t:nan-nan ; rate:nan-nan
rate: 2486 	 duration: 502 
rate: 2256 	 duration: 500 
rate: 3936 	 duration: 503 
rate: 4756 	 duration: 502 
rate: 2976 	 duration: 512 
rate: 3257 	 duration: 501 
rate: 2586 	 duration: 501 
rate: 3216 	 duration: 500 
rate: 6282 	 duration: 510 
rate: 2767 	 duration: 503 
rate: 1849 	 duration: 506 
rate: 3216 	 duration: 500 
rate: 5235 	 duration: 502 
rate: 7125 	 duration: 544 
rate: 9768 	 duration: 500 
rate: 10251 	 duration: 501 
rate: 4032 	 duration: 500 
rate: 14719 	 duration: 503 
rate: 7353 	 duration: 501 
rate: 5040 	 duration: 500 
rate: 3648 	 duration: 500 
rate: 9041 	 duration: 503 
rate: 6853 	 duration: 506 
rate: 8125 	 duration: 508 
rate: 9772 	 duration: 501 
rate: 15984 	 duration: 500 
rate: 8184 	 duration: 500 
rate: 6610 	 duration: 501 
rate: 7896 	 duration: 500 
rate: 21744 	 duration: 500 
rate: 6552 	 duration: 500 
rate: 12945 	 duration: 533 
rate: 9096 	 duration: 500 
rate: 4608 	 duration: 500 
rate: 12048 	 duration: 500 
rate: 12288 	 duration: 500 
rate: 12960 	 duration: 500 
rate: 16461 	 duration: 511 
rate: 5520 	 duration: 500 
rate: 11814 	 duration: 777 
rate: 21072 	 duration: 500 
rate: 19320 	 duration: 500 
rate: 22128 	 duration: 500 
rate: 20352 	 duration: 500 
rate: 21096 	 duration: 500 
rate: 22152 	 duration: 500 
rate: 20304 	 duration: 500 
rate: 20856 	 duration: 500 
rate: 21504 	 duration: 500 
rate: 9760 	 duration: 509 
rate: 21408 	 duration: 500 
rate: 17424 	 duration: 500 
rate: 21432 	 duration: 500 
rate: 23232 	 duration: 500 
rate: 19800 	 duration: 500 
rate: 21480 	 duration: 500 
rate: 24408 	 duration: 500 
rate: 21144 	 duration: 500 
rate: 19152 	 duration: 500 
rate: 5088 	 duration: 500 
rate: 17688 	 duration: 500 
rate: 22416 	 duration: 500 
rate: 18816 	 duration: 500 
rate: 13632 	 duration: 500 
rate: 18887 	 duration: 507 
rate: 13872 	 duration: 500 
rate: 20136 	 duration: 500 
rate: 22896 	 duration: 500 
rate: 20112 	 duration: 500 
rate: 21408 	 duration: 500 
rate: 22392 	 duration: 500 
rate: 12748 	 duration: 770 
rate: 21048 	 duration: 500 
rate: 15059 	 duration: 506 
rate: 10826 	 duration: 501 
rate: 6804 	 duration: 522 
rate: 8664 	 duration: 500 
rate: 9888 	 duration: 500 
rate: 11065 	 duration: 501 
rate: 7134 	 duration: 513 
rate: 11424 	 duration: 500 
rate: 2755 	 duration: 540 
rate: 12456 	 duration: 500 
rate: 13632 	 duration: 500 
rate: 16272 	 duration: 500 
rate: 7896 	 duration: 500 
rate: 2386 	 duration: 518 
rate: 15313 	 duration: 507 
rate: 13368 	 duration: 500 
rate: 10711 	 duration: 503 
rate: 9240 	 duration: 500 
rate: 2965 	 duration: 522 
rate: 11211 	 duration: 502 
rate: 12738 	 duration: 504 
rate: 9456 	 duration: 500 
rate: 11863 	 duration: 529 
rate: 10368 	 duration: 500 
rate: 18117 	 duration: 512 
rate: 7776 	 duration: 500 
rate: 17352 	 duration: 500 
rate: 16296 	 duration: 500 
rate: 3113 	 duration: 501 
rate: 19272 	 duration: 500 
rate: 14266 	 duration: 503 
rate: 19632 	 duration: 500 
rate: 12216 	 duration: 500 
rate: 3896 	 duration: 539 
rate: 10344 	 duration: 500 
rate: 15478 	 duration: 514 
rate: 3600 	 duration: 500 
rate: 8266 	 duration: 765 
rate: 18600 	 duration: 500 
rate: 22488 	 duration: 500 
rate: 20736 	 duration: 500 
rate: 17688 	 duration: 500 
rate: 6901 	 duration: 506 
rate: 9312 	 duration: 509 
rate: 10320 	 duration: 500 
rate: 17296 	 duration: 503 
rate: 12456 	 duration: 500 
rate: 4637 	 duration: 502 
rate: 7512 	 duration: 500 
rate: 7705 	 duration: 503 
rate: 12262 	 duration: 503 
rate: 19104 	 duration: 500 
rate: 15720 	 duration: 500 
rate: 8616 	 duration: 500 
rate: 4620 	 duration: 548 
rate: 9524 	 duration: 509 
rate: 7752 	 duration: 500 
rate: 6994 	 duration: 501 
rate: 21120 	 duration: 500 
rate: 21280 	 duration: 503 
rate: 17304 	 duration: 500 
rate: 10648 	 duration: 524 
rate: 8733 	 duration: 551 
rate: 11904 	 duration: 500 
rate: 6384 	 duration: 500 
rate: 7296 	 duration: 500 
rate: 10118 	 duration: 523 
rate: 4141 	 duration: 510 
rate: 4644 	 duration: 509 
rate: 10008 	 duration: 500 
rate: 18936 	 duration: 500 
rate: 21888 	 duration: 500 
rate: 20880 	 duration: 500 
rate: 18480 	 duration: 500 
rate: 20928 	 duration: 500 
rate: 20496 	 duration: 500 
rate: 20568 	 duration: 500 
rate: 7656 	 duration: 500 
rate: 22200 	 duration: 500 
rate: 19488 	 duration: 500 
rate: 17208 	 duration: 500 
rate: 24024 	 duration: 500 
rate: 20760 	 duration: 500 
rate: 20640 	 duration: 500 
rate: 24504 	 duration: 500 
rate: 20232 	 duration: 500 
rate: 12073 	 duration: 815 
rate: 16152 	 duration: 500 
rate: 19944 	 duration: 500 
rate: 23688 	 duration: 500 
rate: 20232 	 duration: 500 
rate: 21480 	 duration: 500 
rate: 22200 	 duration: 500 
rate: 22560 	 duration: 500 
rate: 21120 	 duration: 500 
rate: 22128 	 duration: 500 
rate: 8856 	 duration: 500 
rate: 19704 	 duration: 500 
rate: 18833 	 duration: 504 
rate: 15432 	 duration: 500 
rate: 18024 	 duration: 500 
rate: 24048 	 duration: 500 
rate: 23088 	 duration: 500 
rate: 19584 	 duration: 500 
rate: 23448 	 duration: 500 
rate: 22704 	 duration: 500 
rate: 7944 	 duration: 500 
rate: 18264 	 duration: 500 
rate: 21984 	 duration: 500 
rate: 20520 	 duration: 500 
rate: 22176 	 duration: 500 
rate: 20424 	 duration: 500 
rate: 22944 	 duration: 500 
rate: 21816 	 duration: 500 
rate: 21960 	 duration: 500 
rate: 20088 	 duration: 500 
rate: 17568 	 duration: 500 
rate: 12260 	 duration: 506 
rate: 11664 	 duration: 500 
rate: 7677 	 duration: 508 
rate: 6083 	 duration: 505 
rate: 9264 	 duration: 500 
rate: 11425 	 duration: 501 
rate: 13051 	 duration: 502 
rate: 6467 	 duration: 501 
rate: 18624 	 duration: 500 
rate: 17088 	 duration: 500 
rate: 8760 	 duration: 500 
rate: 11184 	 duration: 500 
rate: 8568 	 duration: 500 
rate: 11448 	 duration: 500 
rate: 13872 	 duration: 500 
rate: 19656 	 duration: 500 
rate: 17832 	 duration: 500 
rate: 12238 	 duration: 503 
rate: 13565 	 duration: 506 
rate: 11355 	 duration: 503 
rate: 8640 	 duration: 500 
rate: 16992 	 duration: 500 
rate: 9972 	 duration: 503 
rate: 13728 	 duration: 500 
rate: 12384 	 duration: 500 
rate: 8366 	 duration: 502 
rate: 4276 	 duration: 724 
rate: 4968 	 duration: 500 
rate: 4200 	 duration: 500 
rate: 5952 	 duration: 500 
rate: 4595 	 duration: 504 
rate: 6609 	 duration: 512 
rate: 7338 	 duration: 502 
rate: 8558 	 duration: 516 
rate: 8136 	 duration: 500 
rate: 9384 	 duration: 500 
rate: 4416 	 duration: 500 
rate: 9059 	 duration: 502 
rate: 5352 	 duration: 500 
rate: 5033 	 duration: 503 
rate: 2456 	 duration: 513 
rate: 3144 	 duration: 500 
rate: 3520 	 duration: 501 
rate: 3192 	 duration: 500 
rate: 2988 	 duration: 510 
rate: 2328 	 duration: 500 
rate: 3504 	 duration: 500 
rate: 2072 	 duration: 579 
rate: 2011 	 duration: 501 
rate: 3824 	 duration: 502 
rate: 4008 	 duration: 500 
rate: 3125 	 duration: 503 
rate: 2088 	 duration: 500 
rate: 1840 	 duration: 502 
rate: 2532 	 duration: 526 
rate: 1837 	 duration: 516 
rate: 893 	 duration: 537 
rate: 1752 	 duration: 500 
rate: 1984 	 duration: 502 
rate: 760 	 duration: 505 
rate: 1652 	 duration: 501 
rate: 1526 	 duration: 511 
rate: 1554 	 duration: 525 
rate: 606 	 duration: 613 
rate: 3234 	 duration: 512 
rate: 2634 	 duration: 501 
rate: 6917 	 duration: 510 
rate: 4804 	 duration: 507 
rate: 1942 	 duration: 519 
rate: 2127 	 duration: 519 
rate: 1007 	 duration: 536 
rate: 714 	 duration: 521 
rate: 720 	 duration: 500 
rate: 853 	 duration: 534 
rate: 730 	 duration: 509 
rate: 1508 	 duration: 501 
rate: 939 	 duration: 511 
rate: 1015 	 duration: 508 
rate: 1001 	 duration: 503 
rate: 1683 	 duration: 506 
rate: 1772 	 duration: 501 
rate: 5485 	 duration: 501 
rate: 2605 	 duration: 502 
rate: 6990 	 duration: 551 
rate: 2539 	 duration: 515 
rate: 3131 	 duration: 502 
rate: 2787 	 duration: 508 
rate: 6528 	 duration: 500 
rate: 5472 	 duration: 500 
rate: 4848 	 duration: 500 
rate: 2441 	 duration: 521 
rate: 4263 	 duration: 501 
rate: 3210 	 duration: 512 
rate: 6500 	 duration: 515 
rate: 4680 	 duration: 500 
rate: 3357 	 duration: 504 
rate: 1756 	 duration: 533 
rate: 1461 	 duration: 501 
rate: 1440 	 duration: 500 
rate: 4990 	 duration: 505 
rate: 1230 	 duration: 507 
rate: 1944 	 duration: 500 
rate: 2913 	 duration: 552 
rate: 1944 	 duration: 506 
rate: 2958 	 duration: 503 
rate: 2880 	 duration: 500 
rate: 1035 	 duration: 533 
rate: 2616 	 duration: 500 
rate: 2552 	 duration: 536 
rate: 4455 	 duration: 501 
rate: 3203 	 duration: 517 
rate: 3077 	 duration: 503 
rate: 3336 	 duration: 500 
rate: 1111 	 duration: 540 
rate: 2679 	 duration: 506 
rate: 4889 	 duration: 508 
rate: 11139 	 duration: 502 
rate: 17856 	 duration: 500 
rate: 12552 	 duration: 500 
rate: 11760 	 duration: 500 
rate: 19896 	 duration: 500 
rate: 14832 	 duration: 500 
rate: 13792 	 duration: 502 
rate: 7473 	 duration: 509 
rate: 9537 	 duration: 502 
rate: 13820 	 duration: 501 
rate: 11058 	 duration: 510 
rate: 13920 	 duration: 500 
rate: 19560 	 duration: 500 
rate: 12504 	 duration: 500 
rate: 14664 	 duration: 500 
rate: 13944 	 duration: 500 
rate: 9148 	 duration: 505 
rate: 14472 	 duration: 500 
rate: 9752 	 duration: 550 
rate: 6388 	 duration: 509 
rate: 6672 	 duration: 500 
rate: 8083 	 duration: 527 
rate: 6884 	 duration: 502 
rate: 8015 	 duration: 503 
rate: 7968 	 duration: 500 
rate: 5341 	 duration: 501 
rate: 4848 	 duration: 500 
rate: 7272 	 duration: 500 
rate: 5547 	 duration: 504 
rate: 5496 	 duration: 500 
rate: 7488 	 duration: 500 
rate: 9394 	 duration: 502 
rate: 8151 	 duration: 502 
rate: 8031 	 duration: 505 
rate: 8568 	 duration: 500 
rate: 17760 	 duration: 500 
rate: 18072 	 duration: 500 
rate: 21768 	 duration: 500 
rate: 7326 	 duration: 511 
rate: 17688 	 duration: 500 
rate: 18264 	 duration: 500 
rate: 21216 	 duration: 500 
rate: 19920 	 duration: 500 
rate: 23112 	 duration: 500 
rate: 19128 	 duration: 500 
rate: 22104 	 duration: 500 
rate: 21264 	 duration: 500 
rate: 20376 	 duration: 500 
rate: 10032 	 duration: 500 
rate: 22440 	 duration: 500 
rate: 20112 	 duration: 500 
rate: 20928 	 duration: 500 
rate: 23784 	 duration: 500 
rate: 21600 	 duration: 500 
rate: 23832 	 duration: 500 
rate: 22056 	 duration: 500 
rate: 23016 	 duration: 500 
rate: 18744 	 duration: 500 
rate: 22992 	 duration: 500 
rate: 24120 	 duration: 500 
rate: 20328 	 duration: 500 
rate: 20376 	 duration: 500 
rate: 22392 	 duration: 500 
rate: 20952 	 duration: 500 
rate: 18266 	 duration: 540 
rate: 5328 	 duration: 500 
rate: 4845 	 duration: 530 
rate: 3357 	 duration: 504 
rate: 2903 	 duration: 529 
rate: 1816 	 duration: 502 
rate: 912 	 duration: 605 
rate: 1077 	 duration: 501 
rate: 324 	 duration: 518 
rate: 304 	 duration: 512 
rate: 9330 	 duration: 508 
rate: 2011 	 duration: 501 
rate: 5071 	 duration: 504 
rate: 4000 	 duration: 504 
rate: 6960 	 duration: 500 
rate: 3425 	 duration: 501 
